Index,Index1,Comments
1284,5273,Hell NEVER DEBATE MOHAMMAD HIJAB!!
1285,5278,Hes right
1286,5305,Thugs
1287,5364,FREE PALESTINE
1288,5436,DHARMO RAKSHATHI RAKSHITHA:
1289,5497,"WHO IS THE INVADER?<br>THAT SAPHIRO THINKS IS SO INTELIGEN, THEN , WHY HE CAN&#39;T SEE LIKE A BUNCH OF PEOPLE THAT THEY ARE TERRORISTS LIKE HAMAS AS WELL.<br>INVADERS AN TERRORIST THAT&#39;S WHAT THE ISRAEL GOVERNMENT IS.<br>AS SIMPLE LIKE 1+1=2"
1290,5733,Cancel him
1291,5758,Clown
1292,5762,APARTHEID?
1293,5940,FREE PALESTINE
1294,6040,Amen 🙏
1295,6134,ENTIRE PALESTINE IS CCCPIED
1296,6165,Jew
1297,6188,Awful man
1298,6223,FUCKING ISRAEL...!!<br><br>FREE PALESTINE...!!
1299,6227,60-61
1300,6434,Jews
1301,6580,Bottom line HAMAS ATTACKED
1302,6600,LOL
1303,6746,LMAOOO NOT BEN
1304,6768,FREE PALESTINE
1305,6865,STOP STEALING THE PEOPLE&#39;S LAND
1306,6885,L guy
1307,6928,FREE PALESTINE!!!
1308,6962,Fake j
1309,7040,Ridiculous
1310,7053,2 idiots
1311,7182,PROPAGANDA
1312,7190,He needs good education!
1313,7260,Can almost smell ww3
1314,7314,"F,,,,,eslel"
1315,7352,FREE PALESTINIAN
1316,7382,She’s right
1317,7422,Free Palastine
1318,7454,Free pristine
1319,7500,"<a href=""https://youtube.com/shorts/gndR544m4DU"">https://youtube.com/shorts/gndR544m4DU</a>?"
1320,7521,IDIOT Jews
1321,7523,YOU LOOK AT ISRAEL AS SUPERMAN. BUT THEY&#39;RE REALLY HOMELANDER
1322,7527,He makes Jews look very bad!
1323,7688,"I&#39;M STAND WITH PALESTINE, <a href=""http://www.youtube.com/results?search_query=%23free"">#FREE</a> PALESTINE"
1324,7759,Nasty Jews
1325,7786,Peace
1326,7831,1948.
1327,7868,&quot; AN EYE FOR AN EYE MAKES THE WHOLE WORLD BLIND &quot;
1328,7891,ISNOTREAL = REAL TERRORISTS
1329,8070,THAT GUY IS BAD ... HE IS NOT SMART AND HYPROCITE
1330,8073,BEN YOU CAN&#39;T REASON WITH FOOLS
1331,8122,Bull shit
1332,8155,"<a href=""https://youtu.be/6dwM9B-cg20?si=LXte2c4FlA8gLd9g"">https://youtu.be/6dwM9B-cg20?si=LXte2c4FlA8gLd9g</a>"
1333,8220,She&#39;s 100% correct.
1334,8339,Amen
1335,8415,JAHWEH (LUCIFER/SATAN) IS THE FATHER OF THE 1000 AND 1 LIES SO THEIR PEOPLE THAT SOLD THEIR SOULS TO HIM!!!
1336,8427,Eliminate moosies.
1337,8519,Stop Islam terror
1338,8573,Fiv
1339,8745,Sucker
1340,8746,West Bank
1341,8906,Jewish = naxis
1342,9002,Self claim
1343,9012,USA
1344,9079,Reaching.
1345,9085,😂Tantura?
1346,9197,F U
1347,9202,Happy October 7
1348,9217,IDIOT
1349,9334,WAS F.O.S.
1350,9418,IS THAT HITLER JR...
1351,9462,OmmElot EaMuri
1352,9490,FREE PALESTINIANS AND STOP THE KILLING OF CIVILIANS.
1353,9575,Brave girl
1354,9649,Bad person
1355,9660,Fool
1356,9741,Stoopid man
1357,9834,WHO CARES!!!!!!!!!!!!!!!!!!!
1358,9869,Shes right.
1359,9953,Freedom
1360,9965,Asmani kitabwala .
1361,10140,Arrogant
1362,10171,.I.
1363,10242,FREE PALESTINE
1364,10261,ew
1365,10265,Shameful
1366,10345,LIAR
1367,10423,FREE PALESTINE
1368,10473,FREE PALESTINE
1369,10488,Suited TERRORIST
1370,10547,Remove her tongue.
1371,10699,Lol
1372,10821,jews
1373,10826,U real ideat
1374,10838,Wow
1375,10869,Paid actor!!
1376,10892,ISRAHELL
1377,10915,RIDICULOUS! FREE PALESTINE!!!!!!
1378,10918,Just mad...
1379,10929,"<a href=""https://youtu.be/8EDW88CBo-8?si=YSBO3Hpv3mL53Ijg"">https://youtu.be/8EDW88CBo-8?si=YSBO3Hpv3mL53Ijg</a>"
1380,10955,Devil!!
1381,10989,GO ISRAEL!
1382,11005,🙄
1383,11100,Stop islam....
1384,11159,"These ARE THE PEOPLE WHO KILLED JESUS CHRIST, ONLY LIES COMING OUT OF THEIR MOUTHS"
1385,11164,D head
1386,11184,DEBEN DE DEVOLVER EL TERRITORIO
1387,11264,Is real terortist....
1388,11318,BEN
1389,11365,"<a href=""http://www.youtube.com/results?search_query=%23jewsphobia"">#jewsphobia</a>"
1390,11410,Bless her.
1391,11461,Zyo
1392,11487,ISRAEL IS GOD CHOSEN PEOPLE
1393,11510,Facts: THERE IS NO SUCH THING AS PALESTINE. <br><br><br>ACCEPT THE TRUTH.
1394,11525,FREE PALESTINE
1395,11533,Bullies .
1396,11591,😂
1397,11615,USS LIBERTY LOOK IT UO
1398,11626,FREE PALESTINE
1399,11644,WHAT IS THIS LOOK AT THE HISTORY
1400,11653,VIVA PALESTINA !!!
1401,11793,Little NAZl
1402,11830,Asshats.
1403,11895,&quot;meaningful people&quot;<br><br><br>soo meaningful
1404,11896,Free Palastine!!!!
1405,11949,Godwin !
1406,11999,SHAPEDO IS A FKIN JOKE.
1407,12046,He&#39;s right
1408,12047,Stop Islamization
1409,12068,So true
1410,12089,It’s not Jews land..
1411,12121,SHITIRO
1412,12185,West Bank?
1413,12287,1948
1414,12307,"BRITISH ITS THE FATHER, US ITS A MOTHER, UN ITS A OBSTETRICIAN. AND ISRAEL ITS THEIR SON 😂😂😂😂"
1415,12434,HAMAS=NAZIS
1416,12450,Jew-ish
1417,12489,tool
1418,12516,THANK YOU BEN !!WTF...
1419,12587,Rat 🐀
1420,12647,READ THE BIBLE IT GIVES YOU THE INFORMATION YOU NEED. DON&#39;T BE IGNORANT
1421,12649,FREE PALESTINE! ISRAEL IS NOTHING BUT AN APARTHEID NATION!
1422,12707,Cry noobs
1423,12810,Typical J 😂
1424,12856,STUPID ALGORITHM. FREE PALESTINE.
1425,12923,FREE PALESTINE
1426,12928,I HATE ISRAIL
1427,13044,Ju
1428,13074,FREE PALESTINE
1429,13129,UNSUBSCRIBE
1430,13248,LOVE BEN....
1431,13318,0 Jews for now...
1432,13319,Not my business.
1433,13328,Fuck
1434,13338,Kontholllll
1435,13351,Knew it
1436,13366,Free Palastine.
1437,13438,"<a href=""https://youtube.com/shorts/f3C13Y_ra-A?si=kNkdOfjgBFRfIZ3_"">https://youtube.com/shorts/f3C13Y_ra-A?si=kNkdOfjgBFRfIZ3_</a>"
1438,13467,😂
1439,13473,"GOOPHY,HAT......."
1440,13496,GOD BLESS ISRAEL
1441,13597,😂😂😂😂😂😂
1442,13653,Meh
1443,13663,Respect
1444,13708,She&#39;s got a point
1445,13765,ISRAEL HAS BEEN TAKING THE LAND LITTLE BY LITTLE BY FORCE FOR YEARS...COME ON GUY.<br>LEARN FROM THE HISTORY.
1446,13877,FREE PALESTINE!!!! FROM A MEXICAN
1447,13937,Useful idiots
1448,13998,Bullshit
1449,14001,🙄
1450,14048,FREE PALESTINE
1451,14109,FREE PALESTINE
1452,14110,FREE PALESTINE
1453,14112,FREE PALESTINE
1454,14123,FREE PALESTINA  GIVE THEM FREEDOM
1455,14125,SHAME BEN SHAPIRO
1456,14138,BRO HIS ARGUMENT IS DUMB AF.. FREE PALESTINE
1457,14166,FREE PALESTINE
1458,14218,BEN:   CAN&#39;T FIX STUPID
1459,14439,He stupid
1460,14472,Bingo
1461,14552,😂😂😂😂
1462,14680,Gold
1463,14832,She got cake
1464,14851,"One People!,One God!,One Nation!,Amen!,"
1465,14934,Manipulator !
1466,15019,BEN THERE IS NO SENSE IN ARGUING WITH THESE IDIOTS
1467,15045,She got him
1468,15126,She’s so naive.
1469,15273,FREE PALESTINE
1470,15525,Just coexist already
1471,15674,1948 says it all
1472,15707,Babylonian Jew
1473,15708,😂
1474,15770,mosad agent
1475,15936,STAMMER STAMMER STAMMER
1476,16001,"Thieves !!!! <br><a href=""http://www.youtube.com/results?search_query=%23freepalastine"">#freepalastine</a>"
1477,16077,BEN SHAPIRO ONLY DISCUSS WITH KIDS. HE IS TOO OLD FOR DEBATING WITH HER.
1478,16106,BEN !!!!!!!<br>YOU NEED JESUS !!!!!!
1479,16126,USS Liberty
1480,16191,ISRAEL IS FOREVER!!!
1481,16245,Indeed
1482,16309,Morons
1483,16317,Good point
1484,16321,MUSLIM DRAMA!
1485,16431,WHAT IS BUM SHAPIRO ON ABOUT
1486,16446,<b>manipulative</b>
1487,16455,He’s so arrogant
1488,16471,Kashmir
1489,16475,Free Palastine
1490,16652,Mic drop
1491,16695,DOH
1492,16724,Debates IS REALITY DEBATE BY TO MAN’s
1493,16731,😂😂😂😂
1494,16773,FREE PALESTINE
1495,16783,FREE PALESTINE
1496,16797,Hot Seat
1497,16859,She&#39;s correct!
1498,16903,AMAZING BRAIN.
1499,16987,Pillock.
1500,17174,"<a href=""https://www.youtube.com/shorts/EIIKBbl9F2U?feature=share"">https://www.youtube.com/shorts/EIIKBbl9F2U?feature=share</a>"
1501,17341,clown
1502,17421,FREE PALESTINE
1503,17572,Fake Jews
1504,17812,He&#39;s right.
1505,17846,Boycott
1506,17848,Stop
1507,17970,GAY SHAPIRO
1508,18046,"THEY VOTED HAMAS INTO POWER IN 2007, ITS THEIR OWN FAULT"
1509,18459,Deport her.
1510,18532,Smmfh
1511,18545,legit NPD
1512,18557,"<a href=""https://youtube.com/source/_bO5-EFfqng/shorts?si=-jU5qHIP4Dwfas7V"">https://youtube.com/source/_bO5-EFfqng/shorts?si=-jU5qHIP4Dwfas7V</a>"
1513,18560,free Palastine
1514,18565,prick
1515,18662,Bingo!!!
1516,18721,LOL She got Destroyed.
1517,18733,Is it Oxford? My goodness.
1518,18749,Awful
1519,18759,F
1520,18760,F
1521,18799,Ignoramus
1522,18813,Booooo. Double standard BEN
1523,18828,RIV2C
1524,18910,gas?
1525,18934,BEN IS LIKE BEING IN A TOXIC RELATIONSHIP HES SMART ENOUGH TO GASLIGHT YOU BY POINTING OUT YOUR WEAKPOINTS INSTEAD OF ADDRESSING THE PROBLEM
1526,18978,Shes right.
1527,18980,Read Revelation.
1528,18982,WHICH PART OF PALESTINE WAS STOLEN FROM THE PALESTINIAN’S?
1529,19093,Shes right..1000% right
1530,19096,Shes right..1000% right
1531,19129,bullshit
1532,19219,Oxford 🙄🙄🙄
1533,19288,Jew
1534,19479,Why
1535,19501,"ISRAEL MNE ADE NEGARA? ZAMAN HILTER BAPE JUTA KN BUNUH? KO XDE NEGARA MENUMPANG PALESTIN, LEPAS TU BUAT TAHIK...."
1536,19549,Indoctrination NOT Education
1537,19645,Embarrassing
1538,19788,SHAME ON SHAPIRO
1539,19826,Wtf shes right
1540,19880,she&#39;s right ✅
1541,19886,NAKBAAAAAAA HELLOOOOO
1542,19895,Wtf
1543,19967,You’ve got a new fan!
1544,19983,Ridiculous
1545,20007,Shame for Oxford
1546,20056,WWJD?
1547,20101,All
1548,20114,Deport her
1549,20126,NOT MY WAR!
1550,20217,SHAME ON THE GENOCIDAL STATE OF ISRAEL!! SHAME!! DESPICAPLE
1551,20426,"<a href=""https://youtu.be/0el9wiOBmmM?feature=shared"">https://youtu.be/0el9wiOBmmM?feature=shared</a>"
1552,20473,She&#39;s naive.
1553,20502,Bring back Hadrian
1554,20537,WHY IS GENOCIDE TO WANT A STATE THAT ISN&#39;T APARTHEID
1555,20575,Gottem
1556,20624,Double standard
1557,20664,Thief
1558,20704,GOOGLE MUFTI AND THE FURHER
1559,20812,BOO YA😂
1560,20938,He’s sweating
1561,21002,She 😂😂😂😂😂😂
1562,21199,boom
1563,21245,😂😂😂😂😂😂😂😂
1564,21338,Lol. Con-inc.
1565,21402,AOT makes sense now.
1566,21508,"<a href=""https://youtube.com/shorts/2jcNnfYMcPo?si=ZFHrJeKAcveli8vX"">https://youtube.com/shorts/2jcNnfYMcPo?si=ZFHrJeKAcveli8vX</a>"
1567,21591,Bullie
1568,21638,"<a href=""https://youtu.be/s8b1QmqhP2A?si=BpVdw9AIdZfT399P"">https://youtu.be/s8b1QmqhP2A?si=BpVdw9AIdZfT399P</a>"
1569,21662,great COMEDIAN
1570,21799,Just like Rhodesia
1571,21844,&quot;Oxford university&quot;
1572,22089,ISRAELIS ARE EUROPEAN-LOOKING AND OCCUPIED PALESTINE
1573,22225,THIS OVER LAND THAT WAS GRANTED BY GOD...THE END TIMES WE LIVE..
1574,22310,FREE THE WORLD FROM ISLAM
1575,22326,Given procedure
1576,22339,BEN LOOKS EMOTIONAL AND BIASED THROUGHOUT THE NIGHT.. THERE WERE MOMENTS THAT HE WAS SO IGNORANT ON SOME FACTS.
1577,22429,Evil. Jews
1578,22435,Poop man
1579,22487,THE WHOLE PROBLEM IS THE UNIVERSITYS<br>TEACHING HATE AND CORRUPTION IN THESE UNIVERSITY!!! 🙏GOD SAVE ISREAL🙏
1580,22541,Embarrassing
1581,22620,Reason vs radicalism.
1582,22627,BEN IS SICK HYPOCRITE
1583,22628,LOL
1584,22655,:D
1585,22734,"<a href=""http://www.youtube.com/results?search_query=%23bantheadl"">#bantheADL</a>"
1586,22736,"<a href=""http://www.youtube.com/results?search_query=%23bantheadl"">#bantheADL</a>"
1587,22779,west bank
1588,22807,Damm
1589,22827,Okay
1590,22860,BEN SHAPIRO IS CORRECT
1591,22865,😂😂😂😂
1592,23014,"<a href=""https://www.youtube.com/shorts/et9NqsODSB4"">https://www.youtube.com/shorts/et9NqsODSB4</a>"
1593,23021,Clown
1594,23028,Jews.....
1595,23044,Hatefull twerp.
1596,23117,She’s right
1597,23153,FREE PALESTINE
1598,23179,Leave America
1599,23196,Booooooooo
1600,23201,MUSLIMS ARE DELUSIONAL MANIACS
1601,23270,Deport her!
1602,23330,Wasting breath
1603,23349,Free Palpatine
1604,23480,L comment section
1605,23482,She&#39;s right.
1606,23507,😂😂
1607,23533,"<a href=""https://youtu.be/wQ3sWktCWMQ?feature=shared"">https://youtu.be/wQ3sWktCWMQ?feature=shared</a>"
1608,23668,Mic drop
1609,23742,Everyone shut up!
1610,23744,"<a href=""https://www.youtube.com/watch?v=OzUcwQhI7os"">https://www.youtube.com/watch?v=OzUcwQhI7os</a>"
1611,23747,"<a href=""https://www.youtube.com/watch?v=OzUcwQhI7os"">https://www.youtube.com/watch?v=OzUcwQhI7os</a>"
1612,23818,So stupid
1613,23893,deport her
1614,23941,ISRAEL IS THE MODERN DAY NAZI STATE.
1615,24012,😂
1616,24018,BEN HAS BLOOD ON HIS HANDS WHEN HE WONT ACCEPT PEACE
1617,24058,Distraction
1618,24127,Not very smart.
1619,24158,saracens
1620,24168,She&#39;s right you know
1621,24339,October 7
1622,24425,Trashistine
1623,24550,Mossad agent.
1624,24578,"<a href=""https://youtu.be/dEoVzKyD_IM"">https://youtu.be/dEoVzKyD_IM</a>"
1625,24596,"APARTHEID ,HMMM."
1626,24616,100%
1627,24618,Apartheid
1628,24636,Lololol
1629,24649,Bottom LINE.     YOU CANNOT FOX STUPID 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
1630,24667,"<a href=""https://youtu.be/14si4mDQcVM?si=CeZWK9dURkBhcknU"">https://youtu.be/14si4mDQcVM?si=CeZWK9dURkBhcknU</a>"
1631,24714,Leave
1632,24758,Your content always keeps me coming back for more.
1633,24834,"<a href=""http://www.youtube.com/results?search_query=%23freepalistineparking"">#FreePalistineParking</a>"
1634,24872,THIS PEOPLE LIKE TO PLAY VICTIM BUT THE TRUTH IS THEY ARE THE PROBLEM THEY HAVE BEEN PROBLEM FOR THOUSANDS OF YEARS.
1635,24927,ISRAEL STOLE A WHOLE COUNTRY
1636,24963,WTF😂
1637,25107,Loon
1638,25121,ISRAEL IS FAKE JOE BIDEN IS OLDER THAN ISRAEL
1639,25125,Very Well
1640,25199,Worst Jew ever!
1641,25215,She&#39;s right
1642,25286,Free PALESTINE
1643,25369,LOVE him!
1644,25380,West bank
1645,25403,AGAIN .......NO SUCH COUNTRY AS PALESTINE! ROMANS NAMED THAT AREA PALESTINA WHEN THEY SEIGED ISRAEL!!!!! PEOPLE ARE IGNORANT!!!!! MUSLIMS DONT WANT PEACE OR ISRAEL WAKEUP!!!!!! IT TIME TO STOP BEING WEAK!!!!!!!!!!!!
1646,25474,Thanks  love  forgive sorry
1647,25480,She&#39;s correct...
1648,25485,FREE PALESTINE<br>FREE PALESTINE<br>FREE PALESTINE<br>FREE PALESTINE
1649,25542,HUGE RESPECT TO SHAPIRO!!!!!
1650,25552,Idiotic man
1651,25581,DUAL CITIZENSHIP
1652,25588,😅
1653,25609,FREE THE HOSTAGES NOW!!!!!
1654,25612,Sickness....
1655,25637,"<a href=""https://youtube.com/shorts/K7YRDM17S0E?feature=shared"">https://youtube.com/shorts/K7YRDM17S0E?feature=shared</a>"
1656,25719,He’s fucked.
1657,25730,"<a href=""http://www.youtube.com/results?search_query=%23free"">#FREE</a> PALESTINIANS FROM HAMAS"
1658,25759,Deport her
1659,25795,"<a href=""https://www.youtube.com/shorts/AOntrbxmUOE?feature=share"">https://www.youtube.com/shorts/AOntrbxmUOE?feature=share</a>"
1660,25853,Disgusting.
1661,25911,😂😂😂OMG WHAT IS SHE SAYING?HAMAS RULE GAZA BUT OCCUPIED BY ISRAEL?😂😂😂
1662,26072,LONG LIVE ISREAL!!!!!
1663,26073,ISLAM IS A CANCER!!!!
1664,26075,MUSLIMS ARE THE DEVIL
1665,26163,West Bank.
1666,26204,GOOD  ANSWER!
1667,26207,FUERZA ISRAEL !!!
1668,26261,Shes brainwashed
1669,26317,October 7th
1670,26322,Clever imposter
1671,26337,Didnt
1672,26392,"<a href=""https://youtu.be/N6Amm0n6ul0?si=aH-rXKVphTUmhLc1"">https://youtu.be/N6Amm0n6ul0?si=aH-rXKVphTUmhLc1</a>"
1673,26464,YA ALLAH FREE PALESTINE.
1674,26493,West Bank?
1675,26503,"Roemer<a href=""https://www.youtube.com/watch?v=FV8B9jYWlRQ&amp;t=12m18s"">12:18</a>,19"
1676,26521,Ban apartheid Islam.
1677,26552,BEN &#39;HYPOCRITE&#39; SHAPIRO
1678,26601,ISLAM=TERRORISM
1679,26664,Islam = Terror
1680,26785,Excuse
1681,3,"<a href=""https://youtu.be/XNf40sBcvKk?si=iA1GsnNVTxm7tkOB"">https://youtu.be/XNf40sBcvKk?si=iA1GsnNVTxm7tkOB</a>"
1682,5,Fuck hell
1683,19,Unimpressed lol
1684,109,Thank you.
1685,142,NETANYAHU IS ANOTHER TRUMP
1686,265,WW3
1687,285,"<a href=""https://youtu.be/M4veSq_OCNU?si=3tVcYNn18UNDmZ12"">https://youtu.be/M4veSq_OCNU?si=3tVcYNn18UNDmZ12</a>"
1688,392,Nice video
1689,405,Go Trump!
1690,459,Facts
1691,467,True
1692,545,"Thank you, John."
1693,564,Thank you John Oliver. 🙏
1694,583,"<a href=""http://www.youtube.com/results?search_query=%23notmybusiness"">#notmybusiness</a>"
1695,584,Thank you John
1696,599,Conventional
1697,619,Dislike
1698,633,666 bam
1699,674,Thank you John
1700,725,Kak show
1701,736,Masterpiece
1702,773,John shitiver
1703,790,Thank you John.
1704,799,"But: John, YOU ARE SCHOOL"
1705,804,Thank you
1706,808,Thank you!!!
1707,853,Thanks John!
1708,926,&quot;islamophobia&quot;. BS!
1709,1013,Rare Oliver W!
1710,1025,Mr. Oliver
1711,1044,Thank you.
1712,1053,"<a href=""http://www.youtube.com/results?search_query=%23hardtruth"">#HardTruth</a>"
1713,1066,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=9m56s"">9:56</a> Klingon"
1714,1084,"<a href=""https://www.google.com/"">https://www.google.com/</a>"
1715,1106,Agreed
1716,1128,"John Oliver, you rock !"
1717,1134,Priceless
1718,1146,Thank you
1719,1189,Thank you
1720,1265,THIS VIDEO HAS 1 MILLION DOWNVOTES
1721,1266,Thank John Oliver
1722,1267,Send rambo
1723,1288,USS Liberty (google it)
1724,1308,Kids had me bawlin
1725,1314,Thank you!
1726,1360,Thank you John
1727,1365,Jokes?
1728,1373,WOUNDED CHILD NO SURVIVING FAMILY
1729,1395,I give you respect Mr. Oliver...
1730,1424,Balance standard
1731,1436,Ahole
1732,1495,Thank you...
1733,1496,"Thank you, Mr. Oliver"
1734,1529,Proxy
1735,1561,Thank you so much!
1736,1575,Nice
1737,1647,Thank you Oliver
1738,1737,"Thank God, you&#39;ve returned. My heart."
1739,1789,Boot lickers
1740,1839,Thank you Mr. Oliver
1741,1873,Old news
1742,1913,STOP NAZI ISRAEL  !!! <br>STOP THE GENOCIDE !!!
1743,1926,HARVEY WAS STATING A FACT. THAT&#39;S WHY WE SAY LEARN FROM HISTORY. DUH... HARVEY WAS NOT TAKING A STAND IN THAT CLIP.
1744,1963,😂😂😂😂😂😂
1745,1987,Thank you
1746,2028,Great show!
1747,2033,One state - Equal rights.
1748,2034,Thank you John Oliver. THANK YOU
1749,2041,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=11m50s"">11:50</a>"
1750,2132,"<a href=""https://www.youtube.com/watch?v=NTtjCBFQzOc"">https://www.youtube.com/watch?v=NTtjCBFQzOc</a>"
1751,2137,&quot;IT HAS TO BE POSSIBLE TO UNDERSTAND BOTH SIDES&quot;
1752,2168,Thank you.
1753,2172,"<a href=""https://youtu.be/nb7s20xyHqo?si=bETxawLpKXRd6Ksc"">https://youtu.be/nb7s20xyHqo?si=bETxawLpKXRd6Ksc</a>"
1754,2180,"<a href=""http://www.youtube.com/results?search_query=%23bds"">#BDS</a>"
1755,2203,Thank you.
1756,2220,Congo
1757,2230,Thanks for sharing..
1758,2250,"squeak, squeak!!!"
1759,2255,Yes!
1760,2269,Thank you!
1761,2294,Word!<br>thank you.
1762,2364,Did you say militants ????????
1763,2368,Thank you
1764,2435,🙏
1765,2455,"Bravo, John Oliver. Thank you."
1766,2472,well put!!!!!
1767,2532,Thank you John Oliver!
1768,2578,Gay
1769,2596,"Thank you, John!!!"
1770,2672,Great information
1771,2684,100%
1772,2705,thank you
1773,2706,Thanks.
1774,2730,"<a href=""https://youtu.be/d0gECjlpXF8?si=bXa02vgEEBkkrYZK"">https://youtu.be/d0gECjlpXF8?si=bXa02vgEEBkkrYZK</a>"
1775,2770,Say it Justin!!
1776,2894,Bravo ..
1777,2927,Thank you John Oliver
1778,2935,Great show!
1779,2937,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=3m30s"">3:30</a> 😂😂"
1780,2952,Thanks
1781,2979,Spot on
1782,2987,"Dear John Oliver, you did GREAT"
1783,3007,PALISTINIANS BROKE OUT OF THAT CONCENTRATION CAMP
1784,3009,IT WAS A BREAK OUT OUT OF THE CONCENTRATION CAMP OF 80 YEARS
1785,3030,nice one
1786,3067,😂
1787,3086,A comment.
1788,3122,thank you Mister Oliver!
1789,3141,I can&#39;t love you more. John!
1790,3155,Thank you!
1791,3235,Not a great show
1792,3302,Thank you!!
1793,3352,Thank you so much John!
1794,3385,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=29m29s"">29:29</a> - <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=29m37s"">29:37</a> - amen"
1795,3447,Thank you
1796,3511,AAIG
1797,3545,Thank you Johnny 😘
1798,3583,Hey John? Did Trump win 2016?
1799,3634,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=8m10s"">8:10</a> 😂😂😂😂"
1800,3642,Thank you.
1801,3653,based
1802,3665,TY J O
1803,3667,Thank you
1804,3680,Thank you John for speaking up.
1805,3684,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=6m02s"">6:02</a>"
1806,3707,Thank you John.
1807,3709,THANK YOU!
1808,3749,Thank you!
1809,3750,Merry Ham Ass
1810,3798,JB 2024
1811,3807,Thank you
1812,3829,I love you John Oliver!
1813,3877,Thank you John.
1814,3965,Thank You John
1815,4029,WCNSF broke me
1816,4037,6000 bombs?
1817,4039,Militants?
1818,4080,Thank you
1819,4101,Right on John.
1820,4103,"<a href=""https://www.youtube.com/watch?v=f0oy-NicIgE&amp;t=26s"">https://www.youtube.com/watch?v=f0oy-NicIgE&amp;t=26s</a>"
1821,4110,Based
1822,4139,Word
1823,4210,Thank you
1824,4256,Thank you.
1825,4268,Bravo
1826,4329,o7
1827,4347,Respect.
1828,4393,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=5m19s"">5:19</a> Thank you John"
1829,4399,o7 - good summary.
1830,4406,Spot on.
1831,4434,HE IS 100% RIGHT
1832,4444,thx
1833,4446,Thank you.
1834,4455,BASED
1835,4506,FROM THE RIVER TO THE SEA... I LEARNED TO PEE WHEN I WAS THREE.... I LEARNED TO PEE WHEN I WAS THREE.... FROM THE RIVER TO THE SEA....😅😅😅😂😂😂😂😂
1836,4507,FROM THE RIVER TO THE SEA... I LEARNED TO PEE WHEN I WAS THREE.... I LEARNED TO PEE WHEN I WAS THREE.... FROM THE RIVER TO THE SEA....😅😅😅😂😂😂😂😂
1837,4580,"NETANYAHU ,KKK AND F TRUMP MUCH F WORSE THAN HAMAS"
1838,4585,navie
1839,4604,😂
1840,4652,FREE PALESTINE
1841,4656,TY
1842,4662,thank you!
1843,4676,Powerful message
1844,4727,Thank you John.
1845,4729,"Thank you, LWT"
1846,4770,Thank you
1847,4815,Terrible as normal John
1848,4818,"<a href=""https://youtu.be/FEyt16L48kM?si=lmGf45uDqyFV3fi4"">https://youtu.be/FEyt16L48kM?si=lmGf45uDqyFV3fi4</a>"
1849,4876,Free PALESTINE!!!
1850,4882,"<a href=""https://www.youtube.com/watch?v=K0ZyG1OgoX0"">https://www.youtube.com/watch?v=K0ZyG1OgoX0</a>"
1851,4927,"<a href=""https://m.youtube.com/watch?v=f0oy-NicIgE&amp;t=383s"">https://m.youtube.com/watch?v=f0oy-NicIgE&amp;t=383s</a>"
1852,4955,"<a href=""https://youtu.be/pPUrbBzJeT4?si=sF8M5dyZfU-HaXR2"">https://youtu.be/pPUrbBzJeT4?si=sF8M5dyZfU-HaXR2</a>"
1853,4971,Great video
1854,4991,"<a href=""https://youtu.be/nZXte0dY8hA?si=lWZJiTuHRG6XkFqH"">https://youtu.be/nZXte0dY8hA?si=lWZJiTuHRG6XkFqH</a>"
1855,5046,Thank you John Oliver
1856,5060,WCNSF gave me goose bumps
1857,5119,Very disappointing...
1858,5155,Yeah...this
1859,5195,100%
1860,5197,WAKE UP ITS A OCCUPATION FROM ISRAEL!!! <br>WAKE UP ITS A OCCUPATION FROM ISRAEL!!! <br>WAKE UP ITS A OCCUPATION FROM ISRAEL!!! <br>WAKE UP ITS A OCCUPATION FROM ISRAEL!!!
1861,5205,I like you John !
1862,5229,&lt;3
1863,5248,Yes! &lt;3
1864,5256,Thank you John.
1865,5329,"<a href=""https://www.youtube.com/watch?v=lDIupxVmnLo"">https://www.youtube.com/watch?v=lDIupxVmnLo</a>"
1866,5391,God Bless Jon Oliver
1867,5402,freedom love
1868,5431,FINALLY SOMEONE IN LATE NIGHT FINALLY
1869,5440,I like your progo
1870,5447,&lt;3
1871,5490,1642
1872,5501,I love you John Oliver
1873,5510,Great reporting John
1874,5511,AREN&#39;T YOU SCHOOL???!?!
1875,5534,Bravo!
1876,5537,Spot. On! ... Every. Last. Word.
1877,5575,FACTS!!!
1878,5580,Wow. Bravo.
1879,5601,Bravo John!
1880,5653,Thank you John
1881,5700,Thank you
1882,5738,Bravo!!
1883,5771,Here here!
1884,5803,Bravo
1885,5839,Thanks John!
1886,5863,Common John Oliver W
1887,5896,Thank you.
1888,5900,😂
