Index,Comments
13765,ISRAEL HAS BEEN TAKING THE LAND LITTLE BY LITTLE BY FORCE FOR YEARS...COME ON GUY.<br>LEARN FROM THE HISTORY.
13877,FREE PALESTINE!!!! FROM A MEXICAN
13937,Useful idiots
13998,Bullshit
14001,🙄
14048,FREE PALESTINE
14109,FREE PALESTINE
14110,FREE PALESTINE
14112,FREE PALESTINE
14123,FREE PALESTINA  GIVE THEM FREEDOM
14125,SHAME BEN SHAPIRO
14138,BRO HIS ARGUMENT IS DUMB AF.. FREE PALESTINE
14166,FREE PALESTINE
14218,BEN:   CAN&#39;T FIX STUPID
14439,He stupid
14472,Bingo
14552,😂😂😂😂
14680,Gold
14832,She got cake
14851,"One People!,One God!,One Nation!,Amen!,"
14934,Manipulator !
15019,BEN THERE IS NO SENSE IN ARGUING WITH THESE IDIOTS
15045,She got him
15126,She’s so naive.
15273,FREE PALESTINE
15525,Just coexist already
15674,1948 says it all
15707,Babylonian Jew
15708,😂
15770,mosad agent
15936,STAMMER STAMMER STAMMER
16001,"Thieves !!!! <br><a href=""http://www.youtube.com/results?search_query=%23freepalastine"">#freepalastine</a>"
16077,BEN SHAPIRO ONLY DISCUSS WITH KIDS. HE IS TOO OLD FOR DEBATING WITH HER.
16106,BEN !!!!!!!<br>YOU NEED JESUS !!!!!!
16126,USS Liberty
16191,ISRAEL IS FOREVER!!!
16245,Indeed
16309,Morons
16317,Good point
16321,MUSLIM DRAMA!
16431,WHAT IS BUM SHAPIRO ON ABOUT
16446,<b>manipulative</b>
16455,He’s so arrogant
16471,Kashmir
16475,Free Palastine
16652,Mic drop
16695,DOH
16724,Debates IS REALITY DEBATE BY TO MAN’s
16731,😂😂😂😂
16773,FREE PALESTINE
16783,FREE PALESTINE
16797,Hot Seat
16859,She&#39;s correct!
16903,AMAZING BRAIN.
16987,Pillock.
17174,"<a href=""https://www.youtube.com/shorts/EIIKBbl9F2U?feature=share"">https://www.youtube.com/shorts/EIIKBbl9F2U?feature=share</a>"
17341,clown
17421,FREE PALESTINE
17572,Fake Jews
17812,He&#39;s right.
17846,Boycott
17848,Stop
17970,GAY SHAPIRO
18046,"THEY VOTED HAMAS INTO POWER IN 2007, ITS THEIR OWN FAULT"
18459,Deport her.
18532,Smmfh
18545,legit NPD
18557,"<a href=""https://youtube.com/source/_bO5-EFfqng/shorts?si=-jU5qHIP4Dwfas7V"">https://youtube.com/source/_bO5-EFfqng/shorts?si=-jU5qHIP4Dwfas7V</a>"
18560,free Palastine
18565,prick
18662,Bingo!!!
18721,LOL She got Destroyed.
18733,Is it Oxford? My goodness.
18749,Awful
18759,F
18760,F
18799,Ignoramus
18813,Booooo. Double standard BEN
18828,RIV2C
18910,gas?
18934,BEN IS LIKE BEING IN A TOXIC RELATIONSHIP HES SMART ENOUGH TO GASLIGHT YOU BY POINTING OUT YOUR WEAKPOINTS INSTEAD OF ADDRESSING THE PROBLEM
18978,Shes right.
18980,Read Revelation.
18982,WHICH PART OF PALESTINE WAS STOLEN FROM THE PALESTINIAN’S?
19093,Shes right..1000% right
19096,Shes right..1000% right
19129,bullshit
19219,Oxford 🙄🙄🙄
19288,Jew
19479,Why
19501,"ISRAEL MNE ADE NEGARA? ZAMAN HILTER BAPE JUTA KN BUNUH? KO XDE NEGARA MENUMPANG PALESTIN, LEPAS TU BUAT TAHIK...."
19549,Indoctrination NOT Education
19645,Embarrassing
19788,SHAME ON SHAPIRO
19826,Wtf shes right
19880,she&#39;s right ✅
19886,NAKBAAAAAAA HELLOOOOO
19895,Wtf
19967,You’ve got a new fan!
19983,Ridiculous
20007,Shame for Oxford
20056,WWJD?
20101,All
20114,Deport her
20126,NOT MY WAR!
20217,SHAME ON THE GENOCIDAL STATE OF ISRAEL!! SHAME!! DESPICAPLE
20426,"<a href=""https://youtu.be/0el9wiOBmmM?feature=shared"">https://youtu.be/0el9wiOBmmM?feature=shared</a>"
20473,She&#39;s naive.
20502,Bring back Hadrian
20537,WHY IS GENOCIDE TO WANT A STATE THAT ISN&#39;T APARTHEID
20575,Gottem
20624,Double standard
20664,Thief
20704,GOOGLE MUFTI AND THE FURHER
20812,BOO YA😂
20938,He’s sweating
21002,She 😂😂😂😂😂😂
21199,boom
21245,😂😂😂😂😂😂😂😂
21338,Lol. Con-inc.
21402,AOT makes sense now.
21508,"<a href=""https://youtube.com/shorts/2jcNnfYMcPo?si=ZFHrJeKAcveli8vX"">https://youtube.com/shorts/2jcNnfYMcPo?si=ZFHrJeKAcveli8vX</a>"
21591,Bullie
21638,"<a href=""https://youtu.be/s8b1QmqhP2A?si=BpVdw9AIdZfT399P"">https://youtu.be/s8b1QmqhP2A?si=BpVdw9AIdZfT399P</a>"
21662,great COMEDIAN
21799,Just like Rhodesia
21844,&quot;Oxford university&quot;
22089,ISRAELIS ARE EUROPEAN-LOOKING AND OCCUPIED PALESTINE
22225,THIS OVER LAND THAT WAS GRANTED BY GOD...THE END TIMES WE LIVE..
22310,FREE THE WORLD FROM ISLAM
22326,Given procedure
22339,BEN LOOKS EMOTIONAL AND BIASED THROUGHOUT THE NIGHT.. THERE WERE MOMENTS THAT HE WAS SO IGNORANT ON SOME FACTS.
22429,Evil. Jews
22435,Poop man
22487,THE WHOLE PROBLEM IS THE UNIVERSITYS<br>TEACHING HATE AND CORRUPTION IN THESE UNIVERSITY!!! 🙏GOD SAVE ISREAL🙏
22541,Embarrassing
22620,Reason vs radicalism.
22627,BEN IS SICK HYPOCRITE
22628,LOL
22655,:D
22734,"<a href=""http://www.youtube.com/results?search_query=%23bantheadl"">#bantheADL</a>"
22736,"<a href=""http://www.youtube.com/results?search_query=%23bantheadl"">#bantheADL</a>"
22779,west bank
22807,Damm
22827,Okay
22860,BEN SHAPIRO IS CORRECT
22865,😂😂😂😂
23014,"<a href=""https://www.youtube.com/shorts/et9NqsODSB4"">https://www.youtube.com/shorts/et9NqsODSB4</a>"
23021,Clown
23028,Jews.....
23044,Hatefull twerp.
23117,She’s right
23153,FREE PALESTINE
23179,Leave America
23196,Booooooooo
23201,MUSLIMS ARE DELUSIONAL MANIACS
23270,Deport her!
23330,Wasting breath
23349,Free Palpatine
23480,L comment section
23482,She&#39;s right.
23507,😂😂
23533,"<a href=""https://youtu.be/wQ3sWktCWMQ?feature=shared"">https://youtu.be/wQ3sWktCWMQ?feature=shared</a>"
23668,Mic drop
23742,Everyone shut up!
23744,"<a href=""https://www.youtube.com/watch?v=OzUcwQhI7os"">https://www.youtube.com/watch?v=OzUcwQhI7os</a>"
23747,"<a href=""https://www.youtube.com/watch?v=OzUcwQhI7os"">https://www.youtube.com/watch?v=OzUcwQhI7os</a>"
23818,So stupid
23893,deport her
23941,ISRAEL IS THE MODERN DAY NAZI STATE.
24012,😂
24018,BEN HAS BLOOD ON HIS HANDS WHEN HE WONT ACCEPT PEACE
24058,Distraction
24127,Not very smart.
24158,saracens
24168,She&#39;s right you know
24339,October 7
24425,Trashistine
24550,Mossad agent.
24578,"<a href=""https://youtu.be/dEoVzKyD_IM"">https://youtu.be/dEoVzKyD_IM</a>"
24596,"APARTHEID ,HMMM."
24616,100%
24618,Apartheid
24636,Lololol
24649,Bottom LINE.     YOU CANNOT FOX STUPID 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
24667,"<a href=""https://youtu.be/14si4mDQcVM?si=CeZWK9dURkBhcknU"">https://youtu.be/14si4mDQcVM?si=CeZWK9dURkBhcknU</a>"
24714,Leave
24758,Your content always keeps me coming back for more.
24834,"<a href=""http://www.youtube.com/results?search_query=%23freepalistineparking"">#FreePalistineParking</a>"
24872,THIS PEOPLE LIKE TO PLAY VICTIM BUT THE TRUTH IS THEY ARE THE PROBLEM THEY HAVE BEEN PROBLEM FOR THOUSANDS OF YEARS.
24927,ISRAEL STOLE A WHOLE COUNTRY
24963,WTF😂
25107,Loon
25121,ISRAEL IS FAKE JOE BIDEN IS OLDER THAN ISRAEL
25125,Very Well
25199,Worst Jew ever!
25215,She&#39;s right
25286,Free PALESTINE
25369,LOVE him!
25380,West bank
25403,AGAIN .......NO SUCH COUNTRY AS PALESTINE! ROMANS NAMED THAT AREA PALESTINA WHEN THEY SEIGED ISRAEL!!!!! PEOPLE ARE IGNORANT!!!!! MUSLIMS DONT WANT PEACE OR ISRAEL WAKEUP!!!!!! IT TIME TO STOP BEING WEAK!!!!!!!!!!!!
25474,Thanks  love  forgive sorry
25480,She&#39;s correct...
25485,FREE PALESTINE<br>FREE PALESTINE<br>FREE PALESTINE<br>FREE PALESTINE
25542,HUGE RESPECT TO SHAPIRO!!!!!
25552,Idiotic man
25581,DUAL CITIZENSHIP
25588,😅
25609,FREE THE HOSTAGES NOW!!!!!
25612,Sickness....
25637,"<a href=""https://youtube.com/shorts/K7YRDM17S0E?feature=shared"">https://youtube.com/shorts/K7YRDM17S0E?feature=shared</a>"
25719,He’s fucked.
25730,"<a href=""http://www.youtube.com/results?search_query=%23free"">#FREE</a> PALESTINIANS FROM HAMAS"
25759,Deport her
25795,"<a href=""https://www.youtube.com/shorts/AOntrbxmUOE?feature=share"">https://www.youtube.com/shorts/AOntrbxmUOE?feature=share</a>"
25853,Disgusting.
25911,😂😂😂OMG WHAT IS SHE SAYING?HAMAS RULE GAZA BUT OCCUPIED BY ISRAEL?😂😂😂
26072,LONG LIVE ISREAL!!!!!
26073,ISLAM IS A CANCER!!!!
26075,MUSLIMS ARE THE DEVIL
26163,West Bank.
26204,GOOD  ANSWER!
26207,FUERZA ISRAEL !!!
26261,Shes brainwashed
26317,October 7th
26322,Clever imposter
26337,Didnt
26392,"<a href=""https://youtu.be/N6Amm0n6ul0?si=aH-rXKVphTUmhLc1"">https://youtu.be/N6Amm0n6ul0?si=aH-rXKVphTUmhLc1</a>"
26464,YA ALLAH FREE PALESTINE.
26493,West Bank?
26503,"Roemer<a href=""https://www.youtube.com/watch?v=FV8B9jYWlRQ&amp;t=12m18s"">12:18</a>,19"
26521,Ban apartheid Islam.
26552,BEN &#39;HYPOCRITE&#39; SHAPIRO
26601,ISLAM=TERRORISM
26664,Islam = Terror
26785,Excuse
3,"<a href=""https://youtu.be/XNf40sBcvKk?si=iA1GsnNVTxm7tkOB"">https://youtu.be/XNf40sBcvKk?si=iA1GsnNVTxm7tkOB</a>"
5,Fuck hell
19,Unimpressed lol
109,Thank you.
142,NETANYAHU IS ANOTHER TRUMP
265,WW3
285,"<a href=""https://youtu.be/M4veSq_OCNU?si=3tVcYNn18UNDmZ12"">https://youtu.be/M4veSq_OCNU?si=3tVcYNn18UNDmZ12</a>"
392,Nice video
405,Go Trump!
459,Facts
467,True
545,"Thank you, John."
564,Thank you John Oliver. 🙏
583,"<a href=""http://www.youtube.com/results?search_query=%23notmybusiness"">#notmybusiness</a>"
584,Thank you John
599,Conventional
619,Dislike
633,666 bam
674,Thank you John
725,Kak show
736,Masterpiece
773,John shitiver
790,Thank you John.
799,"But: John, YOU ARE SCHOOL"
804,Thank you
808,Thank you!!!
853,Thanks John!
926,&quot;islamophobia&quot;. BS!
1013,Rare Oliver W!
1025,Mr. Oliver
1044,Thank you.
1053,"<a href=""http://www.youtube.com/results?search_query=%23hardtruth"">#HardTruth</a>"
1066,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=9m56s"">9:56</a> Klingon"
1084,"<a href=""https://www.google.com/"">https://www.google.com/</a>"
1106,Agreed
1128,"John Oliver, you rock !"
1134,Priceless
1146,Thank you
1189,Thank you
1265,THIS VIDEO HAS 1 MILLION DOWNVOTES
1266,Thank John Oliver
1267,Send rambo
1288,USS Liberty (google it)
1308,Kids had me bawlin
1314,Thank you!
1360,Thank you John
1365,Jokes?
1373,WOUNDED CHILD NO SURVIVING FAMILY
1395,I give you respect Mr. Oliver...
1424,Balance standard
1436,Ahole
1495,Thank you...
1496,"Thank you, Mr. Oliver"
1529,Proxy
1561,Thank you so much!
1575,Nice
1647,Thank you Oliver
1737,"Thank God, you&#39;ve returned. My heart."
1789,Boot lickers
1839,Thank you Mr. Oliver
1873,Old news
1913,STOP NAZI ISRAEL  !!! <br>STOP THE GENOCIDE !!!
1926,HARVEY WAS STATING A FACT. THAT&#39;S WHY WE SAY LEARN FROM HISTORY. DUH... HARVEY WAS NOT TAKING A STAND IN THAT CLIP.
1963,😂😂😂😂😂😂
1987,Thank you
2028,Great show!
2033,One state - Equal rights.
2034,Thank you John Oliver. THANK YOU
2041,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=11m50s"">11:50</a>"
2132,"<a href=""https://www.youtube.com/watch?v=NTtjCBFQzOc"">https://www.youtube.com/watch?v=NTtjCBFQzOc</a>"
2137,&quot;IT HAS TO BE POSSIBLE TO UNDERSTAND BOTH SIDES&quot;
2168,Thank you.
2172,"<a href=""https://youtu.be/nb7s20xyHqo?si=bETxawLpKXRd6Ksc"">https://youtu.be/nb7s20xyHqo?si=bETxawLpKXRd6Ksc</a>"
2180,"<a href=""http://www.youtube.com/results?search_query=%23bds"">#BDS</a>"
2203,Thank you.
2220,Congo
2230,Thanks for sharing..
2250,"squeak, squeak!!!"
2255,Yes!
2269,Thank you!
2294,Word!<br>thank you.
2364,Did you say militants ????????
2368,Thank you
2435,🙏
2455,"Bravo, John Oliver. Thank you."
2472,well put!!!!!
2532,Thank you John Oliver!
2578,Gay
2596,"Thank you, John!!!"
2672,Great information
2684,100%
2705,thank you
2706,Thanks.
2730,"<a href=""https://youtu.be/d0gECjlpXF8?si=bXa02vgEEBkkrYZK"">https://youtu.be/d0gECjlpXF8?si=bXa02vgEEBkkrYZK</a>"
2770,Say it Justin!!
2894,Bravo ..
2927,Thank you John Oliver
2935,Great show!
2937,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=3m30s"">3:30</a> 😂😂"
2952,Thanks
2979,Spot on
2987,"Dear John Oliver, you did GREAT"
3007,PALISTINIANS BROKE OUT OF THAT CONCENTRATION CAMP
3009,IT WAS A BREAK OUT OUT OF THE CONCENTRATION CAMP OF 80 YEARS
3030,nice one
3067,😂
3086,A comment.
3122,thank you Mister Oliver!
3141,I can&#39;t love you more. John!
3155,Thank you!
3235,Not a great show
3302,Thank you!!
3352,Thank you so much John!
3385,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=29m29s"">29:29</a> - <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=29m37s"">29:37</a> - amen"
3447,Thank you
3511,AAIG
3545,Thank you Johnny 😘
3583,Hey John? Did Trump win 2016?
3634,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=8m10s"">8:10</a> 😂😂😂😂"
3642,Thank you.
3653,based
3665,TY J O
3667,Thank you
3680,Thank you John for speaking up.
3684,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=6m02s"">6:02</a>"
3707,Thank you John.
3709,THANK YOU!
3749,Thank you!
3750,Merry Ham Ass
3798,JB 2024
3807,Thank you
3829,I love you John Oliver!
3877,Thank you John.
3965,Thank You John
4029,WCNSF broke me
4037,6000 bombs?
4039,Militants?
4080,Thank you
4101,Right on John.
4103,"<a href=""https://www.youtube.com/watch?v=f0oy-NicIgE&amp;t=26s"">https://www.youtube.com/watch?v=f0oy-NicIgE&amp;t=26s</a>"
4110,Based
4139,Word
4210,Thank you
4256,Thank you.
4268,Bravo
4329,o7
4347,Respect.
4393,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=5m19s"">5:19</a> Thank you John"
4399,o7 - good summary.
4406,Spot on.
4434,HE IS 100% RIGHT
4444,thx
4446,Thank you.
4455,BASED
4506,FROM THE RIVER TO THE SEA... I LEARNED TO PEE WHEN I WAS THREE.... I LEARNED TO PEE WHEN I WAS THREE.... FROM THE RIVER TO THE SEA....😅😅😅😂😂😂😂😂
4507,FROM THE RIVER TO THE SEA... I LEARNED TO PEE WHEN I WAS THREE.... I LEARNED TO PEE WHEN I WAS THREE.... FROM THE RIVER TO THE SEA....😅😅😅😂😂😂😂😂
4580,"NETANYAHU ,KKK AND F TRUMP MUCH F WORSE THAN HAMAS"
4585,navie
4604,😂
4652,FREE PALESTINE
4656,TY
4662,thank you!
4676,Powerful message
4727,Thank you John.
4729,"Thank you, LWT"
4770,Thank you
4815,Terrible as normal John
4818,"<a href=""https://youtu.be/FEyt16L48kM?si=lmGf45uDqyFV3fi4"">https://youtu.be/FEyt16L48kM?si=lmGf45uDqyFV3fi4</a>"
4876,Free PALESTINE!!!
4882,"<a href=""https://www.youtube.com/watch?v=K0ZyG1OgoX0"">https://www.youtube.com/watch?v=K0ZyG1OgoX0</a>"
4927,"<a href=""https://m.youtube.com/watch?v=f0oy-NicIgE&amp;t=383s"">https://m.youtube.com/watch?v=f0oy-NicIgE&amp;t=383s</a>"
4955,"<a href=""https://youtu.be/pPUrbBzJeT4?si=sF8M5dyZfU-HaXR2"">https://youtu.be/pPUrbBzJeT4?si=sF8M5dyZfU-HaXR2</a>"
4971,Great video
4991,"<a href=""https://youtu.be/nZXte0dY8hA?si=lWZJiTuHRG6XkFqH"">https://youtu.be/nZXte0dY8hA?si=lWZJiTuHRG6XkFqH</a>"
5046,Thank you John Oliver
5060,WCNSF gave me goose bumps
5119,Very disappointing...
5155,Yeah...this
5195,100%
5197,WAKE UP ITS A OCCUPATION FROM ISRAEL!!! <br>WAKE UP ITS A OCCUPATION FROM ISRAEL!!! <br>WAKE UP ITS A OCCUPATION FROM ISRAEL!!! <br>WAKE UP ITS A OCCUPATION FROM ISRAEL!!!
5205,I like you John !
5229,&lt;3
5248,Yes! &lt;3
5256,Thank you John.
5329,"<a href=""https://www.youtube.com/watch?v=lDIupxVmnLo"">https://www.youtube.com/watch?v=lDIupxVmnLo</a>"
5391,God Bless Jon Oliver
5402,freedom love
5431,FINALLY SOMEONE IN LATE NIGHT FINALLY
5440,I like your progo
5447,&lt;3
5490,1642
5501,I love you John Oliver
5510,Great reporting John
5511,AREN&#39;T YOU SCHOOL???!?!
5534,Bravo!
5537,Spot. On! ... Every. Last. Word.
5575,FACTS!!!
5580,Wow. Bravo.
5601,Bravo John!
5653,Thank you John
5700,Thank you
5738,Bravo!!
5771,Here here!
5803,Bravo
5839,Thanks John!
5863,Common John Oliver W
5896,Thank you.
5900,😂
5930,"<a href=""https://youtu.be/Mc3He4pMatI?si=Z9z6fpyZwt6dhHQ4"">https://youtu.be/Mc3He4pMatI?si=Z9z6fpyZwt6dhHQ4</a>"
5965,Yes
5974,Impressive
5977,Okay?
5986,✅✅
6008,<b>*</b> PLEASE DO AN EPISODE ON PROJECT 2025! <b>*</b>
6091,"Thanks, John."
6094,Speaking Truth
6166,"<a href=""http://www.youtube.com/results?search_query=%23emmywinner2024"">#emmywinner2024</a>"
6167,BRAVO!
6200,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=8m03s"">8:03</a> 1000% <b>THIS</b>"
6214,Thank you John.
6222,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
6232,AL WATAN AL AKBAR
6242,"Thank you, John."
6318,True
6373,Thank you!
6381,Sometime in April
6390,Thank you.
6419,ARREST NETANYAHU WAR CRIMINAL
6440,"Thank you, John Oliver!!"
6447,Thanks...
6448,"Bravo, Oliver."
6450,SLAVA PALESTINE
6480,VERY INFORMATIVE.
6482,POWERFUL. Thank you
6487,"<a href=""https://youtu.be/f0oy-NicIgE?si=3LSJc3lMIWWW1lMy"">https://youtu.be/f0oy-NicIgE?si=3LSJc3lMIWWW1lMy</a>"
6500,Thank you
6519,SPOT ON Oliver!!
6559,Thanks John
6616,Most informative.
6647,Thank you
6657,Ffs
6658,te amo
6670,OBRA MAESTRA
6672,Thank you
6674,Solid take.
6772,EXCELLENT show John Oliver! Thank you!!! 🙏
6861,Long Live Humanity.
6903,&lt;3
6918,Naive
6930,Thank you
6941,Thank you.
6988,Bravo Mr John Oliver
6994,Yea John
6995,😂😂😂😂
7003,Thank you!!
7006,Thank you!!
7051,&quot;war&quot;
7057,Not HAMAS. HAM ASS!
7122,Thank You!
7153,NO
7178,"Thank you, John."
7210,"THANK YOU, JOHN!"
7249,I&#39;m 12
7252,"Thank you, John Oliver!"
7321,You mean a Dogpile
7349,Nathan Yahoo!
7362,Lovely
7370,Thank you
7438,Thank you
7460,Thank you John Oliver.
7467,Amen
7545,w
7546,w
7547,w
7569,President Oliver  2024
7572,Nope.
7574,EVERYONE SHOULD SEE THIS!
7583,"lmfao! <a href=""https://youtu.be/pJ9PKQbkJv8?si=Dgb1OZjW0myfrVXR&amp;t=384"">https://youtu.be/pJ9PKQbkJv8?si=Dgb1OZjW0myfrVXR&amp;t=384</a>"
7591,Thanks John
7673,"I love you, John Oliver."
7695,Thank You John Oliver.
7698,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=8m40s"">8:40</a>"
7880,.
7900,THIS IS IT
7915,i love Domino&#39;s
8001,SheevaBoOom
8021,"Thank you, Joliver!!"
8083,.....
8098,WOUNDED CHILDREN NO SURVIVING FAMILY
8103,WCNSF. Absolutely broke me.
8151,"<a href=""https://www.youtube.com/watch?v=Fj6hyKwBdBQ"">https://www.youtube.com/watch?v=Fj6hyKwBdBQ</a>"
8165,Thank you John.
8175,🙄
8215,Breath Taking Episode! Thanks From Bottom Of My Heart JOHN OLIVER!
8220,"Thank you,  John Oliver"
8260,YEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8299,GTFO  INBREED DUAL CITIZEN SCUM
8375,Great reportage
8396,"Love you, John."
8397,I love John Oliver.
8491,"Thank you, John 🙏"
8493,"Thanks, Mr. Oliver"
8510,Cop out
8511,Wow
8609,Long one.
8673,Thank you John
8684,Thank you!
8748,WOW!!!
8757,Thank you 🙏
8800,"Thank you, John"
8808,Thank you John Oliver
8814,Thank you
8830,4
8885,Thank you!!!!
8908,He&#39;s back
8947,"Thank you John, we respect you!"
8970,Great points
8992,Tactic Ogre Lodis
8995,46.
9018,Thank you
9026,Wow.  great show.
9074,Thank you
9078,Thank you.
9209,Thank you John.
9239,Thank you!
9284,Thank you
9340,FEED THE ALGORITHM
9385,HOPE!!! HOPE!!! HOPE!!!!<br>HOPE!!! HOPE!!! HOPE!!!
9409,BRING BACK SIR MAPS A LOT
9460,Spot on.
9465,FJO
9491,YESSSSSS!!!
9502,Thank you John Oliver!
9512,Jon Oliver = School. Confirmed!
9517,USS Liberty
9523,merry ham masss
9543,Muppet
9546,Look at Vietnam’s history.
9556,Thank you John.
9581,"<a href=""https://youtube.com/shorts/e8GD7nCPrEE?si=al0-QwamQAEdRNUW"">https://youtube.com/shorts/e8GD7nCPrEE?si=al0-QwamQAEdRNUW</a>"
9605,Brave.
9623,...
9630,THE GERMANS VOTED HITLER!!!!
9664,"<a href=""https://youtube.com/shorts/b4FZ_qiNBdg?si=8C-AgAt_sRm3eG6a"">https://youtube.com/shorts/b4FZ_qiNBdg?si=8C-AgAt_sRm3eG6a</a>"
9705,Thank you
9715,"<a href=""https://youtube.com/shorts/h7mFQdbpJ3Q?si=HwePoeiQhSsQzLvt"">https://youtube.com/shorts/h7mFQdbpJ3Q?si=HwePoeiQhSsQzLvt</a>"
9744,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=4m48s"">4:48</a> RIP Takeoff!"
9753,Thank you John Oliver!
9811,Amen
9813,Well Said..
9834,"FINALLY, SOMEONE WITH A LARGE PLATFORM IS SAYING THE TRUTH!!!"
9874,🙏
9929,Hooooo boy
9961,FREE PALESTINE!!! Thank you John!
9967,Ty
9994,Bravo.
9996,Great show.
10001,Thank you.
10016,Again!!! GOVERNMENT IS ALWAYS THE PROBLEM
10032,"Thank you, John."
10055,.....Yoshi....
10165,Amen
10197,Great video.
10218,"<a href=""https://www.youtube.com/watch?v=JQ1BltDU4iM&amp;t=5s"">https://www.youtube.com/watch?v=JQ1BltDU4iM&amp;t=5s</a>"
10225,Heartbreaking
10252,"Thank you, John + team!"
10253,Human
10257,hey
10305,"Thank you, John Oliver."
10350,Amen
10362,Thank you so much
10366,Thank you!
10369,John Oliver YOU ARE SCHOOL
10372,Thank you
10405,"<a href=""http://www.youtube.com/results?search_query=%23wcnsf"">#WCNSF</a>"
10407,"<b>HAAAAAAAAAM, GIRL!</b>"
10439,Thank you
10550,thank you John.
10558,BRAVO!!!
10583,"<a href=""https://youtu.be/ZGqc4BsAf40?si=3cMkmd3mqOCIuVMk"">https://youtu.be/ZGqc4BsAf40?si=3cMkmd3mqOCIuVMk</a>"
10607,thanks
10652,Thank you John &amp; team
10672,"<a href=""https://www.youtube.com/watch?v=YTwQh72XUZo"">https://www.youtube.com/watch?v=YTwQh72XUZo</a>"
10677,Thank you!
10741,Word!
10756,PALESTINIAN LIVES ARE MORE IMPORTANT THAN ISRAELI FEELINGS
10769,Fuck
10803,John Oliver FTW.... Every single time...
10885,ISRAEL IS AN ILLEGALLY OCCUPYING STATE<br>PALESTINE HAS THE LEGAL RIGHT TO ARM3D RESISTANCE
10905,Clown.
10906,"Thank you, John"
10913,"Spot on John, like always.<br>Thank you!"
11007,10+
11032,THANK YOU FOR THIS!!!
11055,"<a href=""https://youtu.be/tBHgH1a4t0g?si=CIcwgBdy_a07DjZF"">https://youtu.be/tBHgH1a4t0g?si=CIcwgBdy_a07DjZF</a>"
11076,🙏🙏🙏🙏🙏
11100,Good Show !!!!! Thanks
11138,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=12m23s"">12:23</a> &quot;Wrong&quot;"
11151,Yes
11187,Imagine
11194,Boost.
11238,Thank you John Oliver.
11253,"Thank you, Mr. John Oliver."
11262,History repeat again
11275,Very educative
11283,Thank you. 🙏
11316,&quot;WOUNDED CHILD NO SURVIVING FAMILY&quot;
11382,Thank you LWT team.
11387,Thank you.
11414,Mehhh
11440,Trump 2024
11455,Thanks John.
11463,thank you
11485,"<a href=""https://www.youtube.com/watch?v=B8YYmrgAeqw"">https://www.youtube.com/watch?v=B8YYmrgAeqw</a>"
11548,"<a href=""http://www.youtube.com/results?search_query=%23bibiknew"">#BibiKnew</a>"
11636,Im crying. Ty.
11658,thanks John Oliver
11660,thank you
11679,"Hey now, Domino&#39;s is....fine"
11738,10/10
11747,Right on John!!!
11783,Wow...
11843,Thank you
11901,"Thank you 1,000,000 times over!"
11950,Thank you John Oliver
12047,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=29m29s"">29:29</a>"
12063,OLIVER FOR PRESIDENT!!!
12078,Thank you
12086,love u
12126,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=7m53s"">7:53</a> ... <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=10m52s"">10:52</a> ... <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=19m45s"">19:45</a> ... <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=20m58s"">20:58</a> ... <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=22m04s"">22:04</a> ... <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=23m26s"">23:26</a>"
12167,Thank you John Oliver.
12256,THANK YOU FOR THIS VIDEO
12354,Respect.
12389,"<a href=""http://www.youtube.com/results?search_query=%23kafirlivesmatter"">#KafirLivesMatter</a>"
12427,🙏
12432,much respect Oliver
12450,Thanks John
12479,Thank you John
