Index,Index1,Comments
1144,27,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m07s"">3:07</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m08s"">3:08</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m09s"">3:09</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m10s"">3:10</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m11s"">3:11</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m12s"">3:12</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m13s"">3:13</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m14s"">3:14</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m15s"">3:15</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m16s"">3:16</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m21s"">3:21</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m22s"">3:22</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m23s"">3:23</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m24s"">3:24</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m25s"">3:25</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m26s"">3:26</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m27s"">3:27</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m28s"">3:28</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m29s"">3:29</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m30s"">3:30</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m31s"">3:31</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m32s"">3:32</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m21s"">4:21</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m22s"">4:22</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m23s"">4:23</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m24s"">4:24</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m25s"">4:25</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m58s"">6:58</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m59s"">6:59</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=7m00s"">7:00</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=7m01s"">7:01</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=7m02s"">7:02</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=7m03s"">7:03</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m11s"">8:11</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m12s"">8:12</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m13s"">8:13</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m14s"">8:14</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m15s"">8:15</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m16s"">8:16</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m17s"">8:17</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m18s"">8:18</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m19s"">8:19</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m20s"">9:20</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m21s"">9:21</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m22s"">9:22</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m23s"">9:23</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m24s"">9:24</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m27s"">9:27</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m28s"">9:28</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m29s"">9:29</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m30s"">9:30</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m31s"">9:31</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m32s"">9:32</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m33s"">9:33</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m34s"">9:34</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m35s"">9:35</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m36s"">9:36</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m37s"">9:37</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m38s"">9:38</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m40s"">10:40</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m41s"">10:41</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m42s"">10:42</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m43s"">10:43</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m44s"">10:44</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m45s"">10:45</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m46s"">10:46</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m47s"">10:47</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m48s"">10:48</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m49s"">10:49</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m50s"">10:50</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m51s"">10:51</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m52s"">10:52</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m53s"">10:53</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m54s"">10:54</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m55s"">10:55</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m56s"">10:56</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m57s"">10:57</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m20s"">12:20</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m21s"">12:21</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m22s"">12:22</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m23s"">12:23</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m24s"">12:24</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m25s"">12:25</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m26s"">12:26</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m27s"">12:27</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m28s"">12:28</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m29s"">12:29</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m30s"">12:30</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m31s"">12:31</a> <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m32s"">12:32</a>"
1145,32,ETHAN!!!!!!!!!!!
1146,42,RIP laptop
1147,49,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m07s"">4:07</a>"
1148,58,Anyone 2022 RagerCalmBlox Roblox players? 😂
1149,102,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m47s"">6:47</a> turkey, right?"
1150,105,ALASKA!!!!
1151,122,RIP laptop
1152,125,Ahahaha
1153,126,I win
1154,129,So good
1155,130,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=2m54s"">2:54</a>"
1156,166,Ohmygooodthemarypoppinsone
1157,177,e                                                                                    t
1158,189,Me rn: 😐
1159,191,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m34s"">4:34</a>"
1160,203,EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEa
1161,218,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m20s"">4:20</a> 😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
1162,240,So fake.
1163,245,RIP laptop
1164,259,KIDS. ARE NOT DUMB
1165,263,PIZZA TIME
1166,276,ROSES ARE RED I LIKE THIS CHANNEL I SEE A TEEN REACT I CLICK
1167,281,E E E EEEEE
1168,287,Rip laptops
1169,289,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m16s"">12:16</a> close"
1170,297,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m37s"">6:37</a> I LOVE THAT PART 😂"
1171,320,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m36s"">6:36</a>"
1172,339,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m34s"">6:34</a>"
1173,342,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=2m55s"">2:55</a>"
1174,343,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m25s"">9:25</a> lol"
1175,352,EE EEEEE
1176,354,Easy
1177,365,DANNY YOU WERE DOING SO GOOOOD :(
1178,381,Hey
1179,382,LOL WHY ARE THERE ONLY 66 COMMENTS LMAO
1180,394,R.I.P PC
1181,395,Pepsi max
1182,408,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=2m53s"">2:53</a>"
1183,409,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m33s"">3:33</a>"
1184,425,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m07s"">4:07</a> IM DEAD HAHA"
1185,454,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m06s"">12:06</a> LOL"
1186,459,Rip laptops
1187,463,I won
1188,464,D I S N E Y<br><br><br><br><br><br><br><br><br><br><br>ALASKA!
1189,465,E
1190,475,RIP laptops.
1191,479,Yehhhhhhhhhhhhhhhhhhhhhhhhhh
1192,488,😂😂😂😂
1193,496,Kids Are Dumb?
1194,503,Hey.
1195,504,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m56s"">6:56</a> WHAT IF GOD WAS ONE OF US RIDING ON THE BATTLE BUS"
1196,512,"<a href=""https://www.youtube.com/watch?v=0FvtGq_k0ps"">https://www.youtube.com/watch?v=0FvtGq_k0ps</a>"
1197,524,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m53s"">3:53</a>"
1198,532,"Honk <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=0m29s"">0:29</a>"
1199,535,"<b><a href=""http://www.youtube.com/results?search_query=%23relatable"">#relatable</a></b>"
1200,566,<b>E</b>
1201,589,"I CRACKED UP HERE LOL <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=2m22s"">2:22</a>"
1202,622,A<br>    A<br>    A<br>REACT
1203,627,"e, e, *eee*,e,eeee"
1204,628,"E, E, EE, <b>EEE  E E E E E E</b>"
1205,631,e
1206,641,2021
1207,652,EEEEEEEEEEEEEE
1208,663,fu
1209,665,E
1210,668,E<br>eeee<br>eeeeeeeee
1211,670,K
1212,672,Hi
1213,700,EEEEEEEEEEEEEEEEEEEE
1214,707,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m00s"">9:00</a>  PHHHHHHH PH PH PH PH ph ph...."
1215,729,good tactics
1216,731,ALASKA
1217,751,"<a href=""http://www.youtube.com/results?search_query=%23relatable"">#relatable</a>"
1218,752,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m40s"">10:40</a> explain plz"
1219,755,"6,000th comment"
1220,770,Rest In Peace Laptops.
1221,775,I win
1222,813,lol momma
1223,822,PIZZA TIME!!!
1224,826,God loves You
1225,837,i love Jordan
1226,850,Wow
1227,855,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m41s"">10:41</a> BEST REACTION EVER"
1228,858,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=5m05s"">5:05</a> Hunisat"
1229,862,&quot;like you idiot&quot;
1230,867,Smosh
1231,871,ooo
1232,877,EEEEEEEEEEEEEEEEEEE
1233,883,"( E E )<br>eeeee<br><br><a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=11m07s"">11:07</a>"
1234,888,"<a href=""http://www.youtube.com/results?search_query=%23relatable"">#relatable</a>"
1235,892,EEEEEEE WHY DOES THAT MAKE U LAUGH
1236,908,HMMM FREDDIE MERCURY?!<br><br><b>clicks</b>
1237,912,mmh
1238,917,Keep
1239,918,But
1240,919,Wowow
1241,923,"I see Spiderman, I click"
1242,936,corny
1243,939,RIP macbook
1244,952,L
1245,961,Transport
1246,963,e
1247,991,Like
1248,993,E<br>E<br>E<br><br><br><br><br><br>EEEEEEEEEEEEEEE EEEEEEEEEEEEEEE
1249,997,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=5m21s"">5:21</a> at 0.25x"
1250,1000,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=7m43s"">7:43</a> my favorite part hahaha"
1251,1001,EEEEEEEEEEEEEE
1252,1008,Rip laptops
1253,1022,Bicycle
1254,1023,EEE JOKE
1255,1058,ERIN IS SO FUNNY!!!!!!!!!!!
1256,1060,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=13m30s"">13:30</a>"
1257,1066,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=5m06s"">5:06</a>"
1258,1085,0.04 LMAO
1259,1092,I
1260,1101,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m42s"">6:42</a><br><br>Erin: EVAN!!!!<br><br><br><br>Vanossgaming: YEAH!!!!"
1261,1103,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=0m36s"">0:36</a><br><br>Us: :)<br><br><br>(Bass line)"
1262,1110,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m04s"">4:04</a>"
1263,1116,$$$
1264,1128,Rip Computer😂
1265,1136,xD
1266,1165,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=1m53s"">1:53</a> RIP Toto"
1267,1170,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m30s"">10:30</a>"
1268,1184,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m37s"">10:37</a> EEEEEEEEEEEEEEEEE EEEEEE EEEEEE"
1269,1200,EE E EEEE
1270,1211,2020 everyone
1271,1214,<b>LASKA</b>
1272,1238,ALASKA
1273,1239,E E E EEEEEEEEEEEE
1274,1251,Spit it out
1275,1295,# relatable
1276,1298,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=11m15s"">11:15</a>"
1277,1302,WAY TO BREAK YOU COMPUTER
1278,1304,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m48s"">8:48</a> GOTTEM"
1279,1315,Easy
1280,1343,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m07s"">4:07</a> sent me😂😂😂😂😂"
1281,1352,E E EEEEEEEE
1282,1358,R.I.P. REACT computers
1283,1365,😂😂😂😂😂😂😂😂
1284,1373,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m20s"">9:20</a> she&#39;s cute 😂"
1285,1382,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m24s"">8:24</a>"
1286,1387,E E E... EEEEE
1287,1390,EEEE
1288,1407,I CAME HERE<br><br><br>FROM TIKTOK
1289,1410,<b>EE</b><br><b>EEEEEEE</b>
1290,1416,YYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY
1291,1418,HEY HEY HEYA
1292,1430,Points =0
1293,1433,TRY NOT TO SMILE OR LAUGH  TONY BAKER
1294,1435,E E<br><br>Girl: <b>spits</b>
1295,1447,Rip Laptop
1296,1448,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=0m01s"">0:01</a> Girl Wtf"
1297,1464,Lol rip computers xD
1298,1491,EEEEEEEEEEEEEEE
1299,1501,H
1300,1506,ERIN YAEGER
1301,1512,BUCKETS
1302,1526,Omg I mean
1303,1528,EEEEEEEE
1304,1534,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=12m33s"">12:33</a> Hahahahahahahahahahahababababab"
1305,1537,I just love Carson.
1306,1545,"<a href=""http://www.youtube.com/results?search_query=%23relatable"">#relatable</a>"
1307,1547,E
1308,1556,EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE
1309,1574,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m33s"">6:33</a> AS BAYRAKLARII"
1310,1583,Corona
1311,1588,Cfcsc&amp;
1312,1606,EEE<br>EEEEEEEEEE<br>EEEEEEEEEEEEE
1313,1607,PIZZA TIME!!!
1314,1608,RIP laptops
1315,1618,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=11m22s"">11:22</a> HAS ME DYING"
1316,1643,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m36s"">6:36</a> turkey .d"
1317,1676,E
1318,1678,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m06s"">3:06</a> WHY??<br><a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m22s"">3:22</a> WHY??"
1319,1702,AS BAYRAKLARI AS AS AS
1320,1711,AYM A KID
1321,1726,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m30s"">10:30</a>"
1322,1745,E E<br>       EEEEEEEEEEEEEE<br><br>        EEEEEEEEEEEE
1323,1750,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=4m34s"">4:34</a>"
1324,1754,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=0m03s"">0:03</a> loooost &lt;.&lt;"
1325,1757,ok
1326,1778,<b>E</b>
1327,1779,Rip MacBook
1328,1786,WOBBA WOBBA
1329,1799,"Nobody: <br>Chewbacca: <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m20s"">9:20</a>"
1330,1800,EE EEEEEEE. EEEEEEEEEEEE.
1331,1804,EEEEEEEEEEEEEEEEE<br>EE<br>EE<br>EE<br>EE<br>EE<br>EE<br>EEEEEEEEEEEE<br>EE<br>EE<br>EE<br>EE<br>EE<br>EE<br>EEEEEEEEEEEEEEEE
1332,1808,WHAT IS THIS INTRODUCTION!?!!
1333,1818,KIDS ARNT DUM!!!!!!!!!!!!
1334,1823,EE EEEEE EEEEEEEEE EEEEEEEEEEEEEEEE EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE
1335,1836,E E E  EE EE !
1336,1840,Gross
1337,1843,Are not fun
1338,1844,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=11m24s"">11:24</a>  😂😂"
1339,1853,EZ
1340,1870,EEEEEEEEEEE<br>                           E <br>       EE<br>EEEEEEEEEE
1341,1874,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=2m22s"">2:22</a> FREDDIE!!!!! :)"
1342,1877,Blowiobs.
1343,1880,E E EE EEEEEEEEEEE
1344,1883,534 lol
1345,1884,E
1346,1899,ITS PIZZA TIME
1347,1911,i just love SHIELA !!! :) &lt;3
1348,1924,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m33s"">10:33</a>"
1349,1940,"EE.  <br>EEEEEEE<br><a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m30s"">10:30</a>"
1350,1947,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m25s"">8:25</a> :&#39;)"
1351,1950,waterproof laptops
1352,1959,BRO STOP SPITTING ON THE FUCKING LAPTOP
1353,1987,"GOT EMMMM!!!!!<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m49s"">8:49</a>"
1354,1992,"E...E...E.E,E,E,E"
1355,1994,EEE EEEEEEEEE LMFAO
1356,1998,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m41s"">6:41</a> OBAA"
1357,2002,eeeeee
1358,2018,the CoMpUters!
1359,2021,Your mean
1360,2040,&quot;MAMAAAAAAAAAAAAAA UWUUUUU&quot;
1361,2041,SHEILA 10/10 SHE&#39;S GORGEOUS!!!
1362,2062,Rip computer
1363,2076,R.I.P laptop
1364,2079,"Uh, gross"
1365,2081,GODDAMMITTT CARSON&#39;S SO CUTEEEEEEEE
1366,2084,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m39s"">10:39</a>"
1367,2085,Rip laptops
1368,2111,EE E<br>EEEEEEE <br>CHALLENGE IN EEEEEEVERTHING!!
1369,2130,Do funny
1370,2145,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m29s"">8:29</a><br>CREEPER"
1371,2146,EEEEEEE 😂😂
1372,2153,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m48s"">8:48</a>"
1373,2159,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m49s"">8:49</a> OMG HER HANDS ARE BROKEN"
1374,2164,PIZZA TIME!
1375,2166,"CREEPER <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m29s"">8:29</a>"
1376,2177,EE <br>                                 EEEE
1377,2184,I had 3
1378,2200,Yeeeeeeees
1379,2209,Cool translator!
1380,2223,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m15s"">8:15</a> you SPAT!?"
1381,2224,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=3m56s"">3:56</a>"
1382,2241,PIZZA TIME!
1383,2242,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m38s"">6:38</a> IM WHEEZING"
1384,2248,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=2m23s"">2:23</a> I WASNT EXPECTING THIS XDDDDDD"
1385,2257,Hello
1386,2269,<b>aLaSKa!!</b>
1387,2271,gross
1388,2279,"<a href=""https://m.facebook.com/story.php?story_fbid=173903143694256&amp;id=100032237140757&amp;fs=1&amp;focus_composer=0"">https://m.facebook.com/story.php?story_fbid=173903143694256&amp;id=100032237140757&amp;fs=1&amp;focus_composer=0</a>"
1389,2280,"How? <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m36s"">6:36</a>"
1390,2303,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=6m32s"">6:32</a> Turkey..."
1391,2304,"Jordan at <a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=9m00s"">9:00</a>"
1392,2305,I Won
1393,2306,&amp;&amp;
1394,2323,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=7m54s"">7:54</a>"
1395,2324,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=10m58s"">10:58</a>"
1396,2325,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m57s"">8:57</a>"
1397,2338,Why EE  EEEEEEE?
1398,2347,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=2m02s"">2:02</a><br><b>visible confusion</b>"
1399,2361,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m30s"">8:30</a> creeper"
1400,2366,MAMAAAAAAA E
1401,2387,gross
1402,2389,PIZza time!......
1403,2394,RIP Laptop!
1404,2454,Thank you translator
1405,2460,Yo smosh FBE using your idea
1406,2466,just SPAT
1407,2480,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m49s"">8:49</a> she got me"
1408,2482,E
1409,2484,<b>A   L   A  S  K  A</b>
1410,2529,jordan &lt;3
1411,2538,Gross
1412,2539,"<a href=""https://www.youtube.com/watch?v=m5m8NoPRkRw&amp;t=8m25s"">8:25</a> -RIP COMPUTER"
