Index,Index1,Comments
13269,28576,OMG THAT IS SO COOL I LIKE IT KEEP IT GOING XD
13270,28581,came here 4 boobs
13271,28586,+iStayClassic so true
13272,28599,love360
13273,28602,360 PLZ
13274,28618,WOOOW!
13275,28622,i love 360 vlogs
13276,28625,Brit
13277,28629,it so fone
13278,28631,STAY WITH 360 ITS AWESOME
13279,28632,So Cool!
13280,28633,SICK
13281,28634,I LOVE IT
13282,28635,HOLY FUCK
13283,28636,WTF ROMAN
13284,28637,That&#39;s fuckin A1
13285,28647,MORE 360
13286,28655,I love it!
13287,28657,360 Porn?
13288,28664,howwwwww ???
13289,28683,1080 looks like 240
13290,28697,2015
13291,28706,you
13292,28719,COOLEST
13293,28723,I don&#39;t like it
13294,28727,ass
13295,28732,I&#39;m look straight upwards :-)
13296,28735,i love it
13297,28739,lier
13298,28742,I love it
13299,28760,I love 360
13300,28763,hiii
13301,28779,Same
13302,28782,plese
13303,28784,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=3m01s"">3:01</a> MEDIC!"
13304,28792,so funny hahaha
13305,28800,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=10m03s"">10:03</a>.  You&#39;re welcome."
13306,28804,I LOVE IT!!!!!!!!!!!!!!!!!!!!!!
13307,28813,THIS IS THE COOLEST THING EVER
13308,28823,Do more 360 videos
13309,28829,I
13310,28834,so fun
13311,28855,THIS IS SO AWESOME
13312,28873,No
13313,28874,MORE 360 VLOGS
13314,28880,I can&#39;t rotate my screen ;(
13315,28882,wooooooooo
13316,28894,&lt;3
13317,28895,Omg
13318,28909,roman
13319,28912,Nope
13320,28913,WOW!!! THIS IS AWESOME
13321,28917,i love 360 cam
13322,28923,me too
13323,28930,it look funny
13324,28937,I GOT HIT BY A CAR
13325,28938,THE DRONE WAS SUCH A GOOD IDEA
13326,28942,Do more 360
13327,28945,So freaking cool!!!
13328,28950,i love it
13329,28959,WOOOOOAH
13330,28960,love it
13331,28966,No
13332,28982,Omg
13333,28993,THIS IS SO COOL
13334,28995,I love 360
13335,29005,SICK!!!!!
13336,29025,BEST EVER
13337,29028,Wow
13338,29032,no
13339,29037,THIS IS FUCKING AMAZING!!!!
13340,29044,THIS IS FIRE
13341,29050,TO HARD
13342,29069,brit
13343,29084,More 360 plz
13344,29094,"Wow! 11,288,738 views/"
13345,29105,pooooooooooooooooooooooooooooooooopo
13346,29112,MORE
13347,29113,HOLY FUCKING SHHIIIIIIIT !!!!!!
13348,29124,I love it
13349,29130,fricking epic
13350,29134,you
13351,29135,COOL!!! PLZ DO MORE!!1
13352,29141,Roman
13353,29149,It&#39;s like a video game
13354,29158,you drive a toyota
13355,29164,AWESOME !!!!!
13356,29175,OMG THIS VIDEO IS AMAZING!
13357,29177,cool
13358,29184,yes
13359,29185,yes
13360,29193,more
13361,29200,Britney
13362,29203,THE FUTURE!!!!!!
13363,29204,ITS SO COOL
13364,29207,Macaroni
13365,29216,lame
13366,29217,perfect on 144s   XD
13367,29218,hi
13368,29219,her
13369,29223,MORE 360
13370,29226,OMFG I WAS LIKE WHAT THE FUCKCKCKCCKCKCK
13371,29227,More 360 cam!!!
13372,29229,Good
13373,29248,MORE!
13374,29260,PLEASE MAKE MORE
13375,29265,luv it
13376,29266,I like it
13377,29273,wow
13378,29274,Wow!!!!!!!!!
13379,29275,love it
13380,29277,what&#39;s camera
13381,29278,I love it
13382,29288,III LLOOVVEEE 360
13383,29291,French fries
13384,29296,I love it
13385,29299,more
13386,29300,44444444
13387,29301,And I pad
13388,29302,more
13389,29306,love it
13390,29307,cars
13391,29311,Love it
13392,29313,I LOVE DIS CIP DE 360 PLEZ!!!!
13393,29318,a hand
13394,29319,a hand
13395,29328,Boobs
13396,29343,You dropped me!!! Haha
13397,29350,WOW
13398,29351,I LOVE THIS
13399,29364,cool
13400,29371,ROMANNNNN THIS IS THE FUTURE.ITS SOOO DOPE
13401,29386,Omg I&#39;m like your biggest fan
13402,29390,I LOVE THIS SO MUCH!!!!
13403,29406,Skateboard &amp; bikes too fast!
13404,29407,I love 360 vlogs!!!!
13405,29410,your hand
13406,29416, I like 360 cam
13407,29432,WTF THIS SHIT IS SO FUCKIN COOL
13408,29433,i love 360:) !!!!!!!!
13409,29439,WOW...
13410,29449,Yo face
13411,29451,watching Britney.
13412,29452,Romn
13413,29460,I don&#39;t like it
13414,29463,I LOVE THIS
13415,29464,more 360
13416,29475,Do more 360 videos
13417,29487,very cool
13418,29488,foooooooooooooood
13419,29498,HOLY FUCK THIS IS COOL!! NEXT GEN SHIIT
13420,29506,More
13421,29507,Yes
13422,29509,AWESOME!!!!
13423,29518,Do THIS more
13424,29520,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=9m15s"">9:15</a> help me roman"
13425,29539,Woah!
13426,29545,Love it  &lt;3
13427,29546,I love it!
13428,29559,IT IS AMAZING!!!!!!!!!!!!
13429,29561,continu 360
13430,29562,continu 360
13431,29565,DO MORE
13432,29570,I love it
13433,29590,"at <a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=2m30s"">2:30</a> look down"
13434,29597,you
13435,29598,cool
13436,29599,Car
13437,29615,insane!!!
13438,29629,FOOT BALL!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
13439,29630,ow!
13440,29636,AWSOME
13441,29643,Hi
13442,29644,Hi
13443,29647,Brainy
13444,29658,love it
13445,29679,sdsdsdsds
13446,29686,love it
13447,29701,like it
13448,29702,your face
13449,29706,your  hand
13450,29718,I love it
13451,29730,No more 360
13452,29731,your hand
13453,29735,More
13454,29748,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=3m02s"">3:02</a> OOHH GOD PLS DONT DROP ME"
13455,29751,THAT WAS SO COOL
13456,29756,DO SOME MORE 360 pls
13457,29757,Woo
13458,29772,more
13459,29777,cool
13460,29779,haha
13461,29780,i love it
13462,29781,love it!!!!!!
13463,29799,AWEEESOMMMEEEEEEEEE
13464,29800,I love you roman
13465,29801,brit
13466,29804,Britney
13467,29808,Mmkkkk h I&#39;m m mkkk
13468,29813,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=2m04s"">2:04</a> WHY YOU HOLDING ME???!?!?!?"
13469,29835,WATCHING YOUR WITH NOTHING IN IT
13470,29836,Brit
13471,29840,Besttttttttttttt
13472,29841,sweet
13473,29845,omg 360
13474,29849,DO MORE NOW!!!!!!!!
13475,29852,Toyota!?
13476,29853,I love it
13477,29862,nice
13478,29866,Your hand
13479,29867,Mind = Blown
13480,29874,Tbh
13481,29876,sick
13482,29880,I like it
13483,29881,I like it
13484,29898,I LOVE THESE!
13485,29903,THIS IS SO COOL!!
13486,29923,roman
13487,29934,.
13488,29937,ty
13489,29941,You need more 360 vlogs
13490,29959,I love it
13491,29965,help us
13492,29980,Lol
13493,29983,Hi Roman
13494,29991,I love it
13495,29995,OMG THATS SO COOL
13496,29997,HOLY SHIT AWESOME!!!!!!!!
13497,30016,Lol
13498,30018,OMG SOOO AWESOME
13499,30020,Love
13500,30035,"<a href=""http://www.youtube.com/results?search_query=%23BringNoahBack"">#BringNoahBack</a>!!!!!!!!"
13501,30037, Roman<br><br>
13502,30039,car!<br>car!
13503,30043,mind blown
13504,30045,Love it
13505,30056,Soooooo weird!!!!!!!!!
13506,30057,Wowwwww
13507,30058,OMG THIS IS AMASING
13508,30062,"Roa,"
13509,30065,Lol
13510,30079,love it roman
13511,30081,you&#39;re girlfriends sexy
13512,30084,love it
13513,30090,Do more
13514,30097,I LOVE THIS PLEASE DO MORE OMG
13515,30098,I WISH THERE WAS MORE
13516,30100,THIS IS THE COOLEST THING I HAVE EVER SEEN IN MY LIFE!!!
13517,30124,Wtf
13518,30131,Roman
13519,30135,NO 360 VLOGS PLZZZ
13520,30137,THIS IS AMAZING!
13521,30138,EVERYTHING AND SPINING
13522,30140,Do more 360 vid
13523,30141,THIS IS AMAZING.
13524,30147,cool
13525,30149,Love it
13526,30150,realy love 360 cam
13527,30152,Go:pro
13528,30158,PLEASE DO THIS MORE
13529,30160,THIS IS AMAZING
13530,30176,AMAZING
13531,30177,AMAZING
13532,30179,britny
13533,30187,UYO FUKKKKKN BDOC MIE IOPD
13534,30190,THAT WAS SO EPIC!
13535,30197,cooooooollllllllll
13536,30200,love it
13537,30203,brit
13538,30205,sucks
13539,30212,Love it
13540,30220,I like it
13541,30227,i love it
13542,30230,THIS. IS. MIND. FUCKING !!!
13543,30235,always 360 vlogs
13544,30240,I LOVE THIS!!!!!
13545,30245,ROMAN KEEP MAKING VLOGS WITH THE 360 CAM PLZ
13546,30255,o
13547,30257,HOLY FUCK THATS COOL
13548,30259,"Ommmmmmmmm,mmffffg"
13549,30261,Awaome
13550,30266,your hand
13551,30271,"Love you so much <a href=""http://www.youtube.com/results?search_query=%23Romanawood"">#Romanawood</a>"
13552,30288,moree
13553,30298,Cool
13554,30311,THIS IS SO COOL AND AWSOME
13555,30315,IT SO AWESOME!!
13556,30321,WOW!!!!!!
13557,30323,OMG! THATS SO COOL!
13558,30326,lovely
13559,30328,I LOVE THE 360
13560,30336,Wtf 53.954coment
13561,30337,love it!!
13562,30338,this&quot;
13563,30342,Cooooooiool
13564,30349,Nice house bro
13565,30351,DO MORE
13566,30361,360 Drone video?!
13567,30362,ORGY!!!
13568,30368,Hi
13569,30370,THIS IS SO COOL!!!
13570,30371,it&#39;s so blurry
13571,30375,OMG
13572,30383,Cool as shit
13573,30397,Britt
13574,30399,I freaking love it
13575,30411,car
13576,30420,lol
13577,30431,"what,???"
13578,30432,"what,???"
13579,30439,your faces
13580,30443,Well shit.
13581,30452,Roman created history.
13582,30459,nice 360 cam
13583,30460,Britney
13584,30464,THAT IS AWESOME
13585,30465,Cool
13586,30475,It&#39;s blurry
13587,30476,MIND FUCKED
13588,30477,Move ho
13589,30487,Looks coooooooooooooollllll
13590,30534,Hurts my eyes
13591,30535,Do moreeeeee
13592,30536,Greatttttttt
13593,30538,LOVE IT BUT THE GRAPHICS ARE HORRIBLE
13594,30543,cool
13595,30552,I LOVE  YOU  FOR  DOING  THIS
13596,30553,Your hand
13597,30555,AWESOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
13598,30561,THIS IS SO COOL!
13599,30565,df
13600,30568,more 360 vlog
13601,30570,Brit
13602,30572,Imagine 3-D 360 Videos!
13603,30584,loook at your hand
13604,30598,Do more 360 vlogs
13605,30604,hahaha
13606,30610,Omg
13607,30613,That&#39;s so COOL
13608,30616,Yo
13609,30624,Do more
13610,30630,Love it
13611,30634,"OMG LOOK DOWN AT <a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=2m06s"">2:06</a> XDDDD"
13612,30639,I FREAKING LOVE THUS
13613,30645,whata
13614,30666,So much fun<br>Lol
13615,30685,you shoul
13616,30686,WTF THIS IS AMAZING
13617,30692,I love it
13618,30696,MIND BLOWN
13619,30715,His nose
13620,30721,HOLY SHIT
13621,30722,More 360 vlogs!!!!
13622,30724,I LOVE 360
13623,30734,Sick😀
13624,30736,I love it
13625,30739,roman
13626,30740,Love it
13627,30743,Cam
13628,30744,More 360 can
13629,30752,wow
13630,30753,It&#39;s so trippy
13631,30765,Ong
13632,30766,I can&#39;t believe
13633,30781,Your hand
13634,30792,THIS IS REALLY GOD DAMN TRIPPY
13635,30795,nice one
13636,30797,I love 360
13637,30798,SO COOL
13638,30800,get a better 360 camera
13639,30805,.love it
13640,30820,She&#39;s bad
13641,30823,Cool
13642,30827,IMAGINE SHOPPING WHILE BLACK!!!!
13643,30833,I love 360 cam
13644,30847,TAHTS  SICK!!!!
13645,30852,Cars
13646,30856,THIS. IS. EPIC.
13647,30859,love it
13648,30860,I love  it  !!!!! :)
13649,30862,THIS THING IS SO AWSOME
13650,30871,Love it
13651,30874,trippy
13652,30876,Love it
13653,30883,cool
13654,30884,i love it
13655,30888,Do more!!
13656,30894,To fast
13657,30897,your hand
13658,30903,I COULD IMAGINE THIS IN OCULAS RIFT!!!
13659,30907,your hand
13660,30908,Porn in 360!!!
13661,30909,I LOVE THIS IT IS SO AWSOME
13662,30922,Do more
13663,30923,Do more
13664,30928,cool
13665,30938,I love it
13666,30942,I pad
13667,30943,My ham burger
13668,30944,Saw gta
13669,30945,More 360
13670,30955,Hax
13671,30956,Btw U HAVE GTA5?
13672,30960,I love it
13673,30970,fucking insane
13674,30972,It&#39;s blurred
13675,30976,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=10m20s"">10:20</a> I&#39;m not looking! I&#39;M NOT LOOKING!!!!"
13676,30985,look down
13677,31001,<br><br><br><br><br><br><br>
13678,31002,<br><br><br><br><br><br><br>
13679,31005,nice britt
13680,31007,YESSSS
13681,31021,THAT WAS SO AWESOME!!!!
13682,31023,I don&#39;t like it
13683,31027,Britt
13684,31028,Gta
13685,31030,keep it you
13686,31051,I love it!
13687,31053,love it
13688,31054,love it XD lol
13689,31059,More
13690,31081,Love it
13691,31095,I love it
13692,31099,OMG SO FLIPING AWSOME
13693,31113,I love it
13694,31114,I can&#39;t rotate
13695,31120,DO MORE VIDS LIKE THIS! ITS LIKE IM REALLY WITH YOU I LOVE IT!
13696,31124,I love it
13697,31130,Tour hand
13698,31132,I love It
13699,31143,lol
13700,31146,and
13701,31148,MORE DRONE AND 360
13702,31151,WHOA HOWWW!?
13703,31158,I love it &lt;3
13704,31167,MORE MORE MORE
13705,31174,I love it
13706,31177,SHITS CRAY
13707,31179,I love 360
13708,31180,Cooooooollll
13709,31189,cool
13710,31200,Love it
13711,31201,More
13712,31203,SO COOOL!! OMG
13713,31205,THIS IS THE COOLEST THINK EVER
13714,31211,Roman
13715,31231,Cane
13716,31237,More
13717,31239,WTF SICK
13718,31250,SO FUCKING COOL
13719,31255,love it
13720,31256,SO COOL
13721,31263,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=4m50s"">4:50</a>...yummy.."
13722,31268,AWESOME!
13723,31272,I LOVE BEST BUY!
13724,31276,DRONE DRONE
13725,31285,Cool
13726,31288,Sick
13727,31305,I LOVE IT
13728,31308,wow
13729,31309,LIVESTREAM WITH IT.
13730,31313,THIS IS SO COOL
13731,31316,I LOVE THIS
13732,31335,Sick
13733,31337,THE BAR PART LOL!
13734,31342,dope
13735,31344,Terribal
13736,31350,Love it
13737,31365,I love it
13738,31366,THIS IS THE FUTURE
13739,31375,omg
13740,31387,more 360 cam
13741,31389,Interactive part makes it cool.
13742,31394,Ha
13743,31401,I LOVE IT
13744,31425, Shredding 
13745,31437,INSANE !!!
13746,31446,MORE 360 VLOGS!!
13747,31454,Cool
13748,31459,OMF IT WORKS
13749,31467,Love it
13750,31470,I HAVE THAT SPEAKER
13751,31476,Is impresionant
13752,31479,Lol
13753,31487,Omg!!!!!!!!!!!!!!!
13754,31490,nice house XD
13755,31491,So weird
13756,31505,nice burger
13757,31513,Britt
13758,31516,my head hurts. so much.
13759,31519,THIS IS SO AWESOME
13760,31521,Do more
13761,31525,L
13762,31531,SO COOL
13763,31532,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=4m55s"">4:55</a> GIMME THAT FRIE :o"
13764,31539,More
13765,31544,MY COMPUTER CAN FINALLY DO 360!! YAY
13766,31549,Bad
13767,31550,Technology. I LOVE IT! XD
13768,31572,Brit
13769,31574,more
13770,31577,360 sextape FTW!
13771,31588,I love your videos
13772,31592,"Use A,W,S,D To rotate"
13773,31604,AWESOME
13774,31614,OMFG
13775,31616,WHATEVER YOU DO DONT PUT IT IN 144 QUALITY!
13776,31629,hi
13777,31657,ROMAN THIS IS AMAZING I LOVE IT SOOOO MUCH
13778,31661,cool
13779,31664,Moreee
13780,31668,sick
13781,31671,I love it
13782,31684,THIS IS THE COOLEST FUCKING THING TO EVER HAPPEN
13783,31689,brit
13784,31694,THIS WOULD BE AMAZING FOR TOURS AND PORN
13785,31700,wow
13786,31704,THIS IS SO COOOOL
13787,31705,cooooooooooooooooooool
13788,31706,Hoed up?
13789,31717,THAT WAS AWESOME!!!!!!!
13790,31738,omg
13791,31740,love it
13792,31743,Brit 
13793,31752,coooool omg
13794,31766,It&#39;s like a video game!
13795,31775,keep it
13796,31779,Keep it
13797,31790,DO MORE
13798,31791,DO MORE
13799,31802,THIS IS AWESOME!!!
13800,31808,Thanks Roman!
13801,31815,nicee burger!!!!!!!
13802,31817,Do more
13803,31818,Do more
13804,31839,WAOH
13805,31843,360 FTW!!
13806,31859,Love it
13807,31862,I love it so much
13808,31871,Cool
13809,31876,I love it<br>
13810,31878,YES ROMAN PLEASE KEEP DOING THIS PLZZZ I LOVED IT SO MUCH
13811,31891,l0l blackscreen
13812,31894,sick
13813,31907,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=6m50s"">6:50</a>"
13814,31912,MORE!!
13815,31917,love it
13816,31921,love it
13817,31928,Epic
13818,31930,love it
13819,31940,HOLY SHIT
13820,31941,Wildddd
13821,31944,Moooreeee plsssss
13822,31945,I love it
13823,31946,your mom
13824,31952,I can&#39;t look around
13825,31960,Wow
13826,31964,THIS IS SO FUCKING COOL!
13827,31967,LOVEEEE ITTTT!!
13828,31968,It&#39;s coooooooooool
13829,31971,I love it
13830,31981,Dope
13831,31982,Nice video
13832,31983,AWESOME!!!!!!!!!!!!!!!!
13833,31991,Nice
13834,31993,Do more
13835,32008,cool
13836,32013,o
13837,32015,Britt
13838,32024,but DO MORE PLZ
13839,32026,use it more
13840,32027,I love it :D
13841,32029,"<a href=""http://www.youtube.com/results?search_query=%23first"">#first</a>"
13842,32032,I love it
13843,32034,Look down
13844,32036,THIS SHIT IS SICK OMG.
13845,32042,Keep it
13846,32045,cool
13847,32046,SO FUN!!!
13848,32068,Do more
13849,32070,Blue
13850,32079,Britniys fit 
13851,32080,ok
13852,32081,THIS IS THE FUTURE!!!
13853,32082,WE NEED 360 PORN!!!!!!!!!!!!!!!!!!!!!!!
13854,32085,YOU CAN MOVE IR WITH YOUR FINGERS ON IPAD
13855,32088,lo3 gh c sff
13856,32093,I&#39;m watchin randomness
13857,32095,First
13858,32098,Nice house
13859,32100,I FICKING LOVE ITT
13860,32103,I love it
13861,32104,Omg
13862,32107,THIS IS THE COOLEST SHIT IVE EVER SEEN
13863,32110,need more
13864,32113,Mind = blown!!
13865,32116,I love it!! XD
13866,32118,wow
13867,32128,coooooooooooooooooolll
13868,32133,how
13869,32138,I love it
13870,32153,cool!
13871,32154,FIRST COMMENT!?
13872,32158,your hand
13873,32160,i love it man
13874,32161,I love  it
13875,32166,cars
13876,32174,i love it!!!!!!!!!!!!!!!!!!!!!
13877,32182,cool bring it back
13878,32211,L
13879,32220,cool
13880,32224,I love it
13881,32231,THAT WAS SO COOL
13882,32246,Nice place
13883,32252,Mop
13884,32262,Car
13885,32290,Cool
13886,32292,Omg
13887,32306,YOU CAN MOVE IT WITH YOUR FINGER
13888,32308,OMFG SO AWESOME
13889,32309,I love it !!!!
13890,32313,best vlog
13891,32316,OMG
13892,32329,THIS IS TRIPP
13893,32333,THIS IS THE MOST AWESOME SHIT IN THE WORLD
13894,32346,360
13895,32353,Wassup
13896,32372,Do again
13897,32385,Trippy
13898,32395,Again again
13899,32401,At your hand
13900,32403,roman
13901,32410,I &lt;3 it
13902,32427,Cool
13903,32432,Post more
13904,32433,I love it!!!!!
13905,32444,THE BEST
13906,32488,wow!
13907,32502,Omg I like it
13908,32503,yummmmmmmmmmmmm
13909,32506,your hand
13910,32514,I love it
13911,32520,Sick
13912,32525,i love it
13913,32531,THIS WAS AWESOME !!!
13914,32533,36 o
13915,32539,Roman
13916,32557,Interactive vlog
13917,32564,FOOTBALL
13918,32565,#360 cam
13919,32567,keep using it
13920,32569,omg
13921,32589,bit
13922,32590,cool
13923,32591,Love it
13924,32595,Love it
13925,32605,360
13926,32611,love it
13927,32613,cool
13928,32614,Wow
13929,32643,Cool
13930,32658,love it !!!!!!!!!!!
13931,32667,Love it
13932,32673,Do more 360 view
13933,32681,I love it
13934,32690,More
13935,32697,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=0m57s"">0:57</a>"
13936,32700,More
13937,32716,OMG WE NEED THIS FOR OCULUS RIFT DK2
13938,32724,Wt
13939,32735,My neighbhor
13940,32745,I love it
13941,32753,THIS IS AWESOME.......!!!!!!!!????????? MAKE MORE VIDS LIKE THIS
13942,32757,I love it !!!!
13943,32761,ROWAN I LOVE IT!
13944,32766,I love it
13945,32767,I can&#39;t look around
13946,32770,"Future comments:<br>GUYS GUYS OMG LOOK AT <a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=0m28s"">0:28</a> AT 90 DERGEES ITS AWESOME =D"
13947,32794,Boobs!
13948,32801,I love it!!!!
13949,32802,Love it
13950,32806,DO More
13951,32814,love it
13952,32822,Cool!
13953,32823,Cool!
13954,32825,I don&#39;t like
13955,32835,its cool
13956,32836,THATS REALLY COOL
13957,32846,THIS IS THE BEST VLOG I HAVE EVER SEEN ONLY THING THAT COULD MAKE IT BETTER IS HD
13958,32868,Love it
13959,32870,That&#39;s class
13960,32873,Soo Freaking cool!
13961,32883,HOLY SHIT WTHAT THE FUCKCKK
13962,32891,I don&#39;t like it
13963,32893,Coool
13964,32895,every
13965,32898,"7,00000000/7,00000000"
13966,32901,I love it
13967,32903,love it
13968,32905,TRIPPING BALLS!
13969,32909,AMAZING
13970,32922,WTF IS THIS!? THIS IS AWEOSME
13971,32926,THIS IS AMAZING
13972,32930,Nice house
13973,32938,more !!!
13974,32947,I love it
13975,32953,THIS IS SO AMAZING :D :D :D
13976,32957,love it alot
13977,32962,OMG I LOVE THIS!!!!!!!!!
13978,32982,I love it
13979,32985,OMG It&#39;s AWESOME
13980,32995,Kffkfkkfkkff<br>
13981,33000,Brit
13982,33005,I don&#39;t like it
13983,33008,I love it
13984,33009,"freeze cam at <a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=1m34s"">1:34</a>"
13985,33027,i shared
13986,33049,&quot;
13987,33053,Cdgds cdsr
13988,33059,Lol
13989,33063,Ugh
13990,33065,WHY ISNT IT WORKING FOR ME I HAVE AN IPAD MINI PLZ HELP
13991,33069,I see Roman
13992,33070,Lol
13993,33071,...Nvidia Surround
13994,33083,Can&#39;t turn 
13995,33087,More 360 
13996,33090,I love it
13997,33091,SO COOL
13998,33101,THAT IS SO COOL!!!
13999,33117,IT IS SO AWESOM! WOW!
14000,33132,So many dislikes?!
14001,33136,Bine
14002,33141,Do more
14003,33147,"LOL <a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=3m02s"">3:02</a>"
14004,33148,Love it 
14005,33155,I love it man<br>
14006,33158,I love it 
14007,33186,HOLY FUCK 3 min INTO THE VID I REALIZED U CAN MOVE THE CAMERA 😂😂😂😂
14008,33190,WTF IS HAPPENING
14009,33195,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=4m54s"">4:54</a> I AM ON YOUR KETCHUP!!!"
14010,33199,IT ACTUALLY WORKS!!!!!!!
14011,33200,I like it both
14012,33203,Coooool
14013,33219,Yes
14014,33230,Wow 
14015,33231,THIS IS FREAKING AWESOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
14016,33233,Cute puppies
14017,33234,O m g 
14018,33237,WHAT THE FUCK IS THIS??? ME WANT!!!
14019,33251,SO TRIPPY!!
14020,33256,SOOOOO COOOOOOOL
14021,33264,More 360<br>
14022,33265,<br>
14023,33266,MORE 360 VLOGS
14024,33273,Roman
14025,33286,DO MORE 360 VLOGS!!!!
14026,33292,Don&#39;t use it<br>
14027,33293,Omg I love it
14028,33301,BRITT IS A SEXY ASS BITCH
14029,33303,It&#39;s like I can stop time
14030,33306,Fucking cool
14031,33315,I love it
14032,33323, I love it!!<br>
14033,33325,Cool
14034,33329,Lol
14035,33333,Roman
14036,33345,Coooooooooooooooooooool
14037,33347,THAT GUY IS A SIDEKICK
14038,33352,i love it
14039,33356,It&#39;s SO AWESOME
14040,33370,WHAT THE HECK!
14041,33374,Moooorr
14042,33377,Oh sh## let me gooooo
14043,33381,EVERY VIDEO SHOULD BE LIKE THIS!!!
14044,33389,I LOVE IT
14045,33393,Epic
14046,33402,Too fast 
14047,33411,I love it
14048,33414,Cool<br>
14049,33416,Wow
14050,33419,GO ON CHROME AND LOOK AT ROMANS LAGS AT BEDTBUY
14051,33421,Nice 
14052,33430,Bring it back!!!!!!!!!!!!!!!!!!
14053,33432,SSSSSSSSOOOOOOOOOOOOOOOOOOOOOOO COOL
14054,33434,BEST VLOG EVER
14055,33435,Omfg
14056,33444,GIVE ME SOME F**KING FRIES!!!!!
14057,33455,Do more
14058,33456,"<a href=""http://youtu.be/zU95-wX0xJo?t=1m10s"">1:10</a> <b>looks around</b>"
14059,33458,WE NEER 360 SOUND WITH IT NOW!
14060,33459,PLEASE DO MORE
14061,33463,I love it
14062,33466,THIS IS SOOOO AWESOME 
14063,33468,love 1t
14064,33471,Cool😃
14065,33482,SO AWESOME!!!!
14066,33483,Vlogs 
14067,33486,cool
14068,33504,It cool
14069,33523,More
14070,33526,Brittney
14071,33528,ok WTF OMFG
14072,33530,SOOO COOL!!!
14073,33536,OMG THIS IS SO COOL!
14074,33550,It turns!!
14075,33552,Follw Britney
14076,33556,So gnarly man
14077,33561,LOVED IT!
14078,33564,brinty
14079,33565,ll
14080,33566,I freaking love it
14081,33567,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=0m09s"">0:09</a> look down"
14082,33577,WTF!!! THIS IS AMAZING!!!! IM MOVING MY IPAD SIDE TO SIDE AND THE SCREEN MOVES WITH ME!!!! THIS IS THE FUTURE RIGHT HERE!!!
14083,33579,front
14084,33597,DO MORE!
14085,33610,I love it
14086,33619,I love it
14087,33623,It&#39;s blurry<br>
14088,33627,Lovin it 😘
14089,33633,More<br><br>
14090,33636,THIS IS FREAKING SICK!!!
14091,33644,<br>
14092,33645,IT WORKS 
14093,33646,AMAZING!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
14094,33662,Love it
14095,33664,Road
14096,33666,WOOOOOW!!!
14097,33675,Nice
14098,33681,Omg
14099,33701,I love 360vlogs
14100,33706,Brit<br>
14101,33707,It&#39;s cool I&#39;m moving it<br>
14102,33708,"<a href=""http://www.youtube.com/watch?v=zU95-wX0xJo&amp;t=5m02s"">5:02</a> behind roman footbal"
14103,33741,THOSE CAMERAS WAS ON 2005 WHY IT IS SO AWESOME TO YOU...
14104,33743,THERE IS TO MUCH HAPPENING
14105,33750,epic
14106,33754,THAT IS SO COOL
14107,33766,It&#39;s great Roman
14108,33768,Love
14109,33772,Nice house
14110,33773,I love it 
14111,33774,I&#39;m looking away Roman
14112,33785,I love it
14113,33789,WHO CAME HERE FROM NIKE?
14114,33791,Boobs
14115,33794, <br><br>
14116,33805,I love 360 cam
14117,33806,Do more 360 vlogs !!!
14118,33809,I
14119,33819,THIS IS FRIKEN AWESOME
14120,33826, Cool 
14121,33830,Do more<br>
14122,33840,More<br>
14123,33842,ROMMAN
14124,33845,MORE 360 VLOGGING :D
14125,33860,Mind blown!!!!!!!
14126,33861,YOU NEED TO DO MORE
14127,33862,MORE 360 VLOGS!! WHATS IT CALLED?
14128,33864,360 ON A DRONE!!!!
14129,33866,WTF DID I DO 
14130,33877,I love it
14131,33884,Love it
14132,33910,britni
14133,33911,Cool
14134,33915,Nice video man
14135,33928,THAT 360 CAMERA IS AWSOME
14136,33966,hgfh
14137,33979,YES! FINALLY! I FEEL LIKE I AM PART OF THE FAMILY NOW!!!
14138,33984,SOOOO COOOL!! Love it!!!
