Index,Index1,Comments
1651,36298,Sweetheart ! Your BEAUTIFUL!
1652,36351,proactive line.. TRY!!
1653,36392,So much makeup
1654,36411,&lt;3
1655,36412,You&#39;re absolutely GORGEOUS! 
1656,36439,My new H E R O! &lt;3
1657,36464,YOU HAVE A BLUE EYE AND A GREEN EYE YOUR SO AWESOME!
1658,36489,SHIT YOU ARE SO PRETTY.
1659,36506,So brave.
1660,36549,YOU R PRETTY...EVERYTHING HAS A SOLUTION..SO..DON&#39;T WORRY:)
1661,36550,"HOLY FUCK
"
1662,36553,&lt;3333
1663,36574,You Are So Brave! :)
1664,36607,YOU ARE SO BEAUTIFUL :-) 
1665,36653,Wow
1666,36660,greek subs!~
1667,36700,Brave &lt;3
1668,36706,beuty
1669,36751,SO BRAVE
1670,36806,wow
1671,36807,"wow
"
1672,36818,You&#39;re gorgeous!
1673,36825,subbed! ur brave! love u!
1674,36860,i love your eyes
1675,36875,GREEN CONCEALER.
1676,36895,I love you.
1677,36926,EVERYBODY HAS FLAWS
1678,36941,YOUR BEAUTIFUL EVEN WITH ACNE &lt;3 
1679,36948,Sexy girls :)
1680,36952,SO AMAZING!!!REALLY REALLY THANKS  FORE YOUR SHARE!!!!&gt;3&lt;
1681,36955,oooooooooooohhhhhhhhh !!!!!!!!! 
1682,36972,I subscribed
1683,36980,"Girl, you rock!"
1684,36993,YOU ARE BEAUTIFUL!
1685,37032,Mad respect.
1686,37078,SUBSCRIBED 
1687,37114,I LOVE U BABE U ARE SO TRUE
1688,37130,I love your eyes!!
1689,37175,i respect you !
1690,37181,gorgeous.
1691,37206,"YOU ARE BEAUTIFUL!

"
1692,37213,R.E.S.P.E.C.T. &lt;3
1693,37227,RESPECT
1694,37242,i love you
1695,37243,you. are. perfect&lt;3
1696,37250,Inspiration!
1697,37254,Your real
1698,37284,"YOU ARE BEAUTYFUL
"
1699,37353,"you&#39;re so gorgeous!
"
1700,37367,WOW! 
1701,37371,Wow!
1702,37384,wow
1703,37429,You. Are. So. Strong.
1704,37448,Wow your makeup looks great.
1705,37453,real?
1706,37479,"YOU ARE AMAZING! :) &lt;3
"
1707,37487,OMFG SOMEONE LIKE ME
1708,37604,you need clindacin wipes
1709,37606,YOU ARE A HERO!!!!!!!!!!!!!!! 
1710,37617,OMG!!!
1711,37640,respect
1712,37641,OH MY GAWD
1713,37676,@44livetolove YOU&#39;RE*
1714,37681,I love your eyes:)
1715,37701,you&#39;re so brave!
1716,37726,i love your eyes :)
1717,37743,"i love your eyes!!!
"
1718,37744,i love you.
1719,37789,GODDAMN! PUT YA MAKEUP BACK ON!
1720,37800,&lt;3
1721,37816,MESMERIZING EYES.BEAUTIFUL.
1722,37835,respect.
1723,37836,respect.
1724,37857,subbed =]
1725,37860,wow
1726,37868,0:00
1727,37881,"*try
"
1728,37914,"you&#39;re gorgeous 
"
1729,37931,YOU&#39;RE BEAUTIFUL !!! NO MATTER WHAT THEY SAY ! 
1730,37969,Go Finland! Ebin
1731,37971,ebin 5/5
1732,37991,(:
1733,38032,@Xurgo1 I LOVE YOU TOO!!!!!!!!
1734,38066,I love your confidence &lt;3
1735,38110, RESPECT GIRL. YOUR A PROOO AT MAKEUP 
1736,38114,YOUR AMAZING &lt;33
1737,38122,YOU&#39;RE BEAUTIFUL! LOVE LOVE LOVE!
1738,38161,German Tv RTL:D:D
1739,38165,PUNKT 12 :DD
1740,38183,YOU ARE BEAUTIFUL! &lt;3
1741,38190,"&lt;3
"
1742,38194,You&#39;re so gourgeous! And brave!
1743,38224,Just Thank You
1744,38282,Cover it*
1745,38310,wow you&#39;re gorgeous :)
1746,38346,i love you &lt;3
1747,38363,love u!
1748,38427,i HAVE THE SAME.EXACT.PROBLEM :l. &lt;3 &lt;3
1749,38444,"Gorgeous girl. :) Just subscribed.
"
1750,38461,@SaraHutchinFashion Yes girl so true (;
1751,38467,You&#39;re beatiful!
1752,38472,YOU WEAR SOOOOOO MUCH FOUNDATION
1753,38473,"omg
BACKNEE!
EARNEE!
NECKNEE!"
1754,38490,you&#39;re sooo sweet :)
1755,38514,Respect for you ! Xoxo
1756,38531,"I love your confidence

"
1757,38537,you&#39;re so gorgeous
1758,38553,omg respekt
1759,38562,Wow
1760,38590,wow...bravo! :)
1761,38597,You&#39;re a hero! :)
1762,38599,YOU ARE BEAUTIFUL!!!!!!!!!
1763,38604,respect
1764,38610,YOUR  AMAZING    YOU SO  BRAVE     
1765,38645,OMG
1766,38663,":)
"
1767,38680,So brave.
1768,38688,"You&#39;re so brave!
"
1769,38705,i appalled you!!!!
1770,38762,"so much respect love &lt;3
stay strong"
1771,38774,Very gorgeous!!! 
1772,38777,youre beaut.
1773,38815,"respect for you
"
1774,38841,Thankyou so much.!!!
1775,38870,Stay strong! 
1776,38900,YOU ARE SO BRAVE AND BEAUTIFUL!!!!!!!
1777,38901,great video!
1778,38921,RESPECT.
1779,38923,i love your eyes
1780,38947,i looooooooove your eyes!
1781,39002,&lt;3
1782,39019,I love you :)
1783,39062,thx...  
1784,39080,fake face
1785,39113,&lt;3
1786,39114,Ur gorgeous
1787,39120,OMG
1788,39130,I THINK YOUR BEAUTIFUL REGARDLESS MAKEUP OR NOT&lt;3
1789,39137,"i love her.
"
1790,39208,ur eyesssssssss!
1791,39250,Ur eyes r B E A U T I F U L!
1792,39261,So my inspiration :)
1793,39302,Your gorgeous!
1794,39304,"YOU ARE MOST BEAUTIFUL GIRL I HAVE SEEN IN MY LIFE, I HAD MY FACE LIKE THAT AND I THINK THAT THE GIRLS LIKE US ARE THE MOST BEAUTIFUL GIRLS. &lt;3"
1795,39359,LOVE YOUR GREEN EYES! :D
1796,39360,I love you. Nice video!!
1797,39506,"WOWWWWWWWWW!!!!!!!!!!!!
"
1798,39508,@salevid86 hahahah
1799,39513,wow you&#39;re so good!!!! RESPECT!!!!!!!!!!!!!
1800,39539,you r beatiful inside out my love
1801,39571,;))
1802,39572,RESPECTT
1803,39574,THUMBS UP!!! THX PRETTY
1804,39597,omg...blow your nose!!
1805,39638,needs*
1806,39786,You are.. AMAZING!
1807,39807,Congrats! You look so hot.
1808,39813,=[ ]=!!!!!!. . ... .
1809,39840,wow..
1810,39893,I LOVE YOU :) BRAVE!
1811,39965,"Gorgeous! 
"
1812,39974,Nice..! Lovely! Thanks.
1813,40043,scam
1814,40072,YOU ARE MY HERO!!!!!!!! 
1815,40086,Right
1816,40089,"I love your eyes...
"
1817,40142,I LOVE YOU.
1818,40152,I LOVE YOU
1819,40185,screw yourself @iridescentdragons
1820,40201,"great 
"
1821,40218,SUBSCRIBED.
1822,40219,condoms...
1823,40232,BITCH BE BAKING A CAKE NIGGUH
1824,40278,Thank you so much :&#39;) 
1825,40381,"girl , YOUR ON YAHOO!"
1826,40387,o_o
1827,40423,YOU ARE BEAUTIFUL!!!!!!
1828,40489,"You&#39;re Great!
"
1829,40496,love you &lt;3 girlfriend 
1830,40510,YOU ARE MY HERO
1831,40516,HAVE YOU TRY THE EVEN BETTER FOUNDATION ?! BY CLINIQUE
1832,40553,respect
1833,40564,You&#39;r great! 
1834,40625,I LOVE YOUUUU
1835,40632,**** AWESOME ****
1836,40652,you loock beutiful!!!!! 
1837,40661,"Thanks for sharing.
"
1838,40669,So AMAZING!!!
1839,40683,wow
1840,40686,patsavoura....
1841,40739,"U LOOK BETTER WITH NO MAKEUP ON SERIOUSLY !
U R BEATIFUL"
1842,40754,"YOU GO GIRL, THANK YOU !!!"
1843,40774,OMG THAT WAS AWSOME
1844,40788,Impressive!
1845,40813,&lt;3
1846,40889,sooooooooooooooooo much respect!!! 
1847,40897,YOU ARE GREAT 
1848,40898,Thank you!
1849,40917,congrats! You&#39;re on Shine Yahoo!
1850,40950,You&#39;re brave. I like you
1851,40957,Bravo!!!
1852,40983,OMFG 
1853,40992,"Girl,You Are my INSPIRATION!!!"
1854,40996,you&#39;re so brave! bravo! 
1855,41003,"Yup, gorgeous, sooo gorgeous ! "
1856,41075,1:16 AAAAAHHHhH!!!!!!!
1857,41161,gross
1858,41167,fitttttttttttttttttttttttttttt
1859,41170,RIGGITY ROW
1860,41176,Proactive?
1861,41182,First World Problems.
1862,41259,smashbox...
1863,41337,your eyes*^*
1864,41341,i love you. 
1865,41356,Thanks
1866,41368,you&#39;re gorgeous! &lt;3
1867,41394,I.L.Y
1868,41417,WOW! respect! :)
1869,41430,K Bonita! :-}
1870,41441,OMG!!!!!!!
1871,41455,YOU ARE AMAZING!!!!
1872,41462,Most
1873,41476,your gorgeous! 
1874,41479,:]]]]]]]
1875,41480,RESPECT! 
1876,41482,RESPECT.
1877,41484,wow.... o.O
1878,41497,Ur brave
1879,41515,TAYLOR SWIFT!
1880,41567,"YOU ARE SO GOOD, OMG AND BRAVE, LOVE THIS TUTORIAL, SO INFORMATIVE."
1881,41611,wooooooow.....
1882,41667,you=my hero.
1883,41705,AFTER SEEING THIS..I HAD TO SUB &lt;3. 
1884,41741,"kkkkkkkkkkkkkk SUPER MILAGROSA
"
1885,41787,Love you &lt;3
1886,41799,RESPECT!
1887,41800,wow!! I mean WOW! 
1888,41806,Youareaninspiration. &lt;3
1889,41827,FUCK OP YOU RUINED MY MIND.
1890,41864,?! 
1891,41908,@StrikingLyrics me 2 it sucksssssssssssssssssssssssssssssssssssssss
1892,41985,YOU&#39;RE AMAZING. 
1893,41986,Omg you&#39;re great! :)
1894,42043,OH MY GOD. 
1895,42048,Love your eyes ;D 
1896,42050,OMG
1897,42057,"support!!
"
1898,42070,you&#39;re gorgeous! (:
1899,42078,WOOOOOOOOOOOOOOOOOOOOOOOOOOOOW!
1900,42084,Freaked bitch
1901,42088,i looooove your eyes!
1902,42146,thank you :)
1903,42208,"YOU ARE SO BRAVE, WOW! YOU&#39;re SO BEAUTIFUL!!!"
1904,42217,Very brave!
1905,42221,@niela0814 I ALSO THINK SHE LOOKS LIKE TAYLOR SWIFT :D
1906,42299,YOU ARE BEAUTIFUL
1907,42318,"YOU ARE SO BRAVE AND SO BEAUTIFUL!!! I LOVE YOUR VIDEO!
"
1908,42327,YOU ARE STUNNING!
1909,42365,YOU&#39;RE BEAUTIFUL!
1910,42370,Sorry. I mean try:)
1911,42418,you look AMAZING girlll!
1912,42433,subscribed
1913,42435,"(: YOU&#39;RE AWESOME, SUBSCRIBING!!! "
1914,42442,Brave!!
1915,42456,WOOWOOW!
1916,42459,"inspirational
"
1917,42487,AMAZING!!
1918,42495,you&#39;re gorgeous.
1919,42499,respect!!!
1920,42625,"DAAAAAAAAAAAAAAMNNNNN
you&#39;re magic!
D:"
1921,42632,Your gorgeous!
1922,42670,YOURE BEAUTIFUL EITHER WAY &lt;3
1923,42712,Thank you!!!!
1924,42745,"ROACUTAN MINHA FILHAAAA!
"
1925,42760,PLEASE try coverfx &lt;3
1926,42787,Respect
1927,42794,"INCREDIBLE! U RE SUCH A ARTIST OF MAKE UP :) BLESSINGS FROM ARGENTINA
"
1928,42803,i fucking loveyou;
1929,42814,youre gorgeus! :xoxo
1930,42852,I HAVE REALLY BAD ACNE !!!!!!! :(]
1931,42856,OMG!!!!!!!!!!!!! YOU ARE SO BEAUTIFUL! &lt;3
1932,42882,YOU ARE GORGEOUS!!!
1933,42886,beauty!
1934,42945,your BEAUTIFUL:)
1935,42952,eww :/
1936,43010,"LOVE YOU SUSCRIBING NOW!
"
1937,43019,WHAAAT THE FUUUCCKKKKK
1938,43034,Looks cakey ?
1939,43037,@DiamondsAndHeels14 =)
1940,43039,@alvi18118 18 :)
1941,43100,DAT ACNE
1942,43153,@jacobprath88 So true &lt;3
1943,43157,:ooooooooooooooooooo
1944,43166,Subscribing *
1945,43209,o.o
1946,43217,"SO MUCH INSPIRATION IN ONE VIDEO , LOVE YOU FOREVER !"
1947,43227,omg
1948,43252,"Wow, almost 1,000,000 views :)"
1949,43253,your gorgous
1950,43293,OH MY GOD! THIS IS AMAZING!
1951,43300,OMG O_O
1952,43368,"Gorgeous !
"
1953,43398,Im subscribing!
1954,43425,"OMG!
"
1955,43445,THUMBS UP IF YOU SHAT BRIXX FROM 1:15 TO 1:16
1956,43456,respect &lt;3
1957,43460,respect!
1958,43467,@DiamondsAndHeels14 ;)
1959,43472,Wow !!! (:
1960,43494,@RambleOn07 Thank you rambleon :)
1961,43510,HOLY SHIT
1962,43524,OH GOD!
1963,43528,OH GOD WHAT THE FUUUUUUCK
1964,43531,MOTHER OF PIZZA GOD
1965,43532,"dammit, OP"
1966,43533,GROSS
1967,43542,"1:17
FFFFFFFFFFUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU

groce"
1968,43546,Respect!
1969,43568,Love it
1970,43569,you&#39;re gorgeous!!!
1971,43599,Very brave
1972,43624,Science!
1973,43658,YOURE SO BEAUTIFUL! I LOVE YOU!
1974,43663,fake
1975,43664,"fake
"
1976,43702,marry me.
1977,43714,Respect. &lt;3
1978,43742,deep respect !
1979,43748,respect girl!
1980,43800,EU ACREDITO EM MILAGRE
1981,43801,:oooooooo....
1982,43822,"You&#39;re BEAUTIFUL &lt;3


A french fan &lt;3"
1983,43827,ROACUTAN
1984,43844,@Ln192 shut uppp
1985,43969,Thank you!
1986,44008,OMGGG
1987,44013,OMG. OMG. 
1988,44029,ewww
1989,44044,I&#39;m impressed! (positively)
1990,44052,"HO
LEE
FUCK"
1991,44075,"Oh /v/, I love you."
1992,44083,"WHAT THE FUCK
"
1993,44097,very brave! love
1994,44101,@23visi AHAHAHAH  EPIC COMMENT XD
1995,44134,wtf
1996,44136,*subscribe*
1997,44142,You&#39;re so brave!!!
1998,44146,WOW
1999,44166,LIAR
2000,44168,pff Cheater
2001,44178,Fucking props
2002,44180,LOOOOOOOOOOOOOOL! wthhh
2003,44196,groce...
2004,44199,"at 1:16
FUUUUUAAAARRRRRKKKK"
2005,44201,"Oh my.
"
2006,44218,gross
2007,44220,TITS OR GTFO
2008,44222,&lt;3
2009,44256,YOUR EYES ARE LIKE GREEN EMERALDS BRIGHTER THAN THE SUN!!!!
2010,44287,Cheat!!!
2011,44292,1:15 omg.
2012,44342,ROACCUTANE
2013,44343,omg
2014,3,Dis my childhood
2015,6,I love it
2016,8,Nice
2017,21,Nice
2018,22,Like
2019,23,"<a href=""http://www.youtube.com/results?search_query=%23earlysquad"">#earlysquad</a> 😂"
2020,43,coooooooooooooooooool
2021,55,i like it
2022,56,cool
2023,58,nice
2024,67,good idea
2025,69,STRUGUREL
2026,70,nice
2027,82,Mark
2028,84,me gusta
2029,96,good
2030,97,nice
2031,99,WOW!
2032,105,OMG!!! OMG!!! OMG!!!
2033,108,Hi
2034,116,                                                           
2035,125,Tanks!
2036,138,AUSOME
2037,147,Trying right now
2038,151,but great video!!!
2039,161,milene
2040,172,"Stupid.
"
2041,175,preety
2042,176,"good art
"
2043,180,good
2044,184,"fuck
"
2045,189,OMG
2046,193,&amp;&amp;;$@%@@
2047,195,pweety
2048,197,cool 
2049,205,Osum
2050,211,Good
2051,218,no
2052,219,no
2053,221,nice
2054,241,Love it
2055,244,cool
2056,270,That&#39;s cool
2057,272,I love you
2058,282,COOL!!!!
2059,286,ok thx
2060,299,so cute!!!
2061,348,That&#39;s clever
2062,384,I love it
2063,390,._.
2064,403,"lv ur wrk......tnx for sharing
"
2065,434,"nice


"
2066,445,Great
2067,446,wow
2068,455,Science.
2069,456,Roxanne
2070,459,"Cool :)) 
"
2071,476,Cool
2072,477,cool
2073,479,Cute
2074,488,COOL
2075,520,nice
2076,535,Tsssss
2077,568,"thank u!!!!!!!!!!!!!!!!!!!!!!!!
"
2078,570,"Nice nails
"
2079,576,I love it so much
2080,579,Wow
2081,591,Love it
2082,600,"BEAUTIFUL!!
"
2083,634,Wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww
2084,662,Ty ....for respond
2085,682,no
2086,685,LOL so true
2087,703,wow
2088,718,"Hl
Gfff"
2089,772,"cool
"
2090,786,I subbed you!
2091,816,Clever! Impressive!
2092,824,its tape!
2093,838,"nice
"
2094,845,Wow! Looks great! ^^
2095,883,*notice *you&#39;re
2096,896,I love it :D
2097,917,*woman
2098,954,Pp
2099,956,wow your good!!!!!
2100,960,o_o
2101,972,yes
2102,981,Cute
2103,999,yes
2104,1005,3:06 :D xD
2105,1011,IT DOESSSS
2106,1012,i like
2107,1017,Cool
2108,1019,LOL heart!
2109,1054,"bacan
"
2110,1060,Hahaha
2111,1061,ITTTTT DOSEEEEEEEEEEE NOTTTTTTTTTTTTTTTTTTTTTTT WORRRRRRRRRRRRKKKKKKKKKKKKKKKKKKKKKKKKKKK
2112,1078,"Thanks! :)
"
2113,1079,HEY GIRLS!!! I HAVE MY OWN NAIL ART CHANNEL WITH AMAZING DESIGNS!! PLEASE CHECK IT OUT.
2114,1100,Ungly !
2115,1103,Oops its**
2116,1106,Cute
2117,1120,Cool
2118,1138,"MY DO NOT SPEARD IT DO NOT WORK IT IS VAEY COOL I HAVE TRY IT 20 TIMES  BUT I DO NOT WORK.
I HATE U LIER U ARE VERY BADDDDDDD
"
2119,1145,"thnx so much ur\ helpful
"
2120,1166,Yep. (:
2121,1168,it;s beatiful
2122,1171,Stupid
2123,1189,oh ic
2124,1191,hhhhhhh
2125,1196,"sick !!!!!!!!!!!!!!!!!!!!
"
2126,1223,Hmm
2127,1240,"so cute (: 
"
2128,1242,"um
"
2129,1268,so flipping cool :P
2130,1270,"omg cool
"
2131,1275,It&#39;s ok
2132,1278,THIS. IS. SCIENCE
2133,1288,thx :3
2134,1318,Harry Styles!!! :) 
2135,1326,"target 
"
2136,1329,oh ok thx :DD
2137,1338,wtf
2138,1356,cool 
2139,1369,yes =)
2140,1400,yes =)
2141,1405,Tassel You Don&#39;s Say o-o
2142,1429,practice =)
2143,1439,Your good:)
2144,1463,CUTEEEEEEE
2145,1471,Cute
2146,1473,30 =)
2147,1480,"AWESOMENESSSSSSSSSSSSSSSSS!!!
"
2148,1499,Cool
2149,1531,wow....cool!!!!:)
2150,1565,cool :)
2151,1566,Cute!!!;)
2152,1590,That&#39;s creative
2153,1597,Me too ):
2154,1622,"cutey
"
2155,1632,tape!
2156,1650,Can you use your real nails?
2157,1656,My birthday
2158,1665,"Water ??? glass ?
"
2159,1675,THIS NEVER FUCKING WORKS FOR ME!! GRRRR
2160,1697,Great
2161,1704,IT IS NOT CALLED A ORENGE STICK!!     IT IS A TOOTH PICK!!
2162,1729,"woow
"
2163,1733,Cool I &lt;3 it
2164,1737,OMG THIS IS SO COOL OWO
2165,1741,great
2166,1749,WOW!
2167,1765,"Water
"
2168,1781,i love it!
2169,1798,Cool
2170,1821,tape
2171,1867,Or normal water?
2172,1970,yes =)
2173,1989,OMG MY NAME IS COLETTE TOO ;)
2174,1994,My favorite nails!!!
2175,2010,alright !! tnx
2176,2019,yes =)
2177,2033,video style #2
2178,2047,That
2179,2049,"THAT IS SO COOL!!!!!!
"
2180,2060,Thanks :)
2181,2083,"WHAT.
"
2182,2098,Ahaaa.. 
2183,2133,I luv it
2184,2140,"IM A KID TOO
"
2185,2152,:)
2186,2168,"Wow I love it!!!
"
2187,2188,MT MTTTTTTTTTTTTTTT PERFEITO CARAAAAAAA
2188,2194,That&#39;s Soooo cute!!
2189,2231,@bristimeful orange stick =)
2190,2236,"THIS IS AWSM!!!!!!!!!!!!!!!!!!!!!!!!!!
"
2191,2249,"WOW








MY MOM STARTED CURSING
lol"
2192,2325,I Love It! 
2193,2367,I LIKE IT
2194,2396,Looks like candy
2195,2408,THTS SO FUCKING AWESOME!!!
2196,2418,@zeelady1203 water
2197,2486,Niice  : )
2198,2552,waoooooooo
2199,2603,"nice
"
2200,2604,Orange stick?
2201,2626,gahhh!!You.Make.It.Look.So.Easy...
2202,2662,Perfect!!!! XD
2203,2708,Love it
2204,2716,I did it!! :3
2205,2750,Cool!!!
2206,2766,I Tried Marble-FAIL.!!
2207,2803,"@BekahBoo1234567890 
lol same! XD"
2208,2811,wow!!!!
2209,2816,cool
2210,2817,Absolutely love it!!
2211,2826,@boooey3 water
2212,2837,Cool
2213,2838,I love it
2214,2858,"That&#39;s cute
"
2215,2868,Wow!!
2216,2889,i LOVE your name! x
2217,2976,EVERY NAIL??! LOL NOPE
2218,2981,wooow 
2219,3015,"wtf, can&#39;t believe! xD"
2220,3028,Cool
2221,3033,lovely
2222,3034,NICE VIDEO NICE WORK@!!
2223,3041,pro
2224,3045,superb
2225,3047,"Haha, cool!"
2226,3063,Love it
2227,3067,luv it!!!!
2228,3071,OMG! SO COOL!
2229,3123,WOOOOOOOOOOOOOOOOW
2230,3150,cool!!
2231,3196,Neeat
2232,3206,"i love it

"
2233,3210,"nice
"
2234,3215,WOWW
2235,3231,Wow
2236,3234,excelent 
2237,3241,"THAT IS SO COOL!
"
2238,3281,WOW
2239,3283,Sickk!!
2240,3299,@mathwhiz123 OK ... why?
2241,3401,BEAUTIFUL :) XX
2242,3409,Omg ! LOVE IT!
2243,3410,DEFINEATLY SUB-ing(:
2244,3469,IS THAT EVEN POSSIBE?!
2245,3480,I love it
2246,3491,cool!
2247,3507,wooow!
2248,3521,HOLY SHIT
2249,3566,"ribet,,, !"
2250,3585,wooow! cool
2251,3614,Amazed!
2252,3628,@vulebratecar filtered room tempature 
2253,3657,Mind = Blown.
2254,3659,thank YOU!!!!  COOOOL!!
2255,3665,Your weird
2256,3688,@carmen9655 30
2257,3711,"OH MY GOD I&#39;M GONNA DO THIS RIGHT NOW
"
2258,3719,WOW
2259,3733,nicee
2260,3761,It&#39;s normal water??
2261,3772,THAT IS SO COOL! IM LIKE FASCINATED. hahah
2262,3780,I LOVE THIS!!!!!!!!!!!
2263,3806,wtf
2264,3807,THIS IS SO COOL I HAVE NEVER HEARD OF WATER MARBLE!!! I&#39;M GOING TO DO THIS FOR MY FIRST DAY OF SCHOOL:DDD 
2265,3818,FAIL at 1:38
2266,3844,THATS SOOO COOL
2267,3872,Nice :)
2268,3873,i love your nails 
2269,3874,nice. lol.
2270,3974,@xjESSika91 yes =)
2271,3978,"THAT IS GENIOUS :) LOVE IT
"
2272,4011,OMG THATS SWEEET
2273,4018,messy
2274,4025,THATS SO COOL!! :O
2275,4027,ONE WORD!!!! AMAZING!! &lt;3 LOVE THIS VIDEO!
2276,4037,Soo Kewl.!!!
2277,4038,SO CUTE (:
2278,4049,Neat!!!
2279,4081,COME CHECK OUT MY CHANNEL 
2280,4096,Cooll
2281,4115,Kawaii! ^^
2282,4159,AMAZING
2283,4169,@ishadee97 practice =)
2284,4187,WHAT SORT OF MORON WOULD DISLIKE THIS! IT IS AMMAAZIINNNGG :&#39;D
2285,4193,sick!!!!!!!!!!!!!!!!!!!!!!!!
2286,4272,THAT IS SO NEAT!
2287,4296,THAT IS SOO COOL
2288,4445,thank you
2289,4446,"love, love, love!!!!"
2290,4466,@Kariio18xX lol 
2291,4494,wow :|
2292,4499,:O:O:O OMG! HAMMER!
2293,4541,I LOVE YOU! o_o
2294,4563,@musiclover226 tnx I will
2295,4592,OH MY GOD THAAAANNNKKK YOUUUUUU
2296,4614,nice!
2297,4630,nice...
2298,4633,"Wow! Gorgeous!
"
2299,4634,COOLEST THING EVER ?
2300,4636,"wooooooooooooooooooooooooow!!
it&#39;s AMIZING"
2301,4733,THAT IS AMAAAAZIIIIINNNNNNG!!!!!
2302,4756,cooool ;p
2303,4774,OMG THIS IS SO FREAKING COOL! hahah
2304,4816,cccoooooolll!!!!!!!!!!
2305,4898,"So Cool!
"
2306,4899,THIS IS SO KOOL AND EASY.I TRIED IT YESTERDAY AFTER WATCHING IT...PLZ PUT UP SOME MORE NAIL TUTORIAL.I LOVE IT!!!!
2307,4980,"HOLY CRAP!!!! I AM SOOO TRYING THAT OUT!!!!!*_* THANK YOU SOOOOOOOOOOOO MUCH FOR THIS VIDEO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!&lt;3&lt;3&lt;3&lt;3
IT WAS SO AMAZING.. AND DEFINITELY SOMETHING I HAVE NEVER SEEN/THOUGHT TO DO BEFORE :O"
2308,4993,so freaking cool!
2309,5000,"WoOoW!! you&#39;re great!!
"
2310,5008,:O WoW
2311,5032,cool :)
2312,5130,:DDDDD
2313,5137,WOAHHHHHH OMDSSSSSSSSS!
2314,5155,wow
2315,5261,Wow! Ihanat!&lt;3
2316,5272,Woah!!!
2317,5334,":O   

:O:O:O :O :O

GENIOUS!"
2318,5357,I LOVE SALLY HANSEN!!!!!!!!!!!!!!!!
2319,5358,THIS IS THE COOLEST THING EVAR.
2320,5387,Cute!!
2321,5403,OMG THIS IS BEAUTIFUL!!!!!!!!!!! Thanks for sharing
2322,5407,SOOO PRETTYYY
2323,5415,Ficou legal
2324,5433,very good..!!!
2325,5452,THIS IS GORGEOUS!!! :D
2326,5460,AMAZING !!!!!!
2327,5479,THATS WICKED!!!! XD
2328,5533,Thanks so much!
2329,5566,Ooh love it!
2330,5581,show =]
2331,5589,"@june9girl 
Yes"
2332,5605,"cool
"
2333,5608,A SUPER MEGA HUGE WOW!!!!!!!!!!!!!!!!!! *.*
2334,5616,WOOOOOOOOOW
2335,5657,Very cool!
2336,5688,"THATS SO COOL!
"
2337,5690,cool
2338,5692,Wow :) I like!!!
2339,5693,THIS IS GREAT!!!!!
2340,5704,LOVE it!!!
2341,5740,@ismailyn2010 room temp &amp; filtered
2342,5742,@momo5273 room temp &amp; filtered
2343,5763,Thank U!!!!:)
2344,19,THERE YOU ARE <br><b>Scope</b>
2345,28,Moi??
2346,37,my letter
2347,58,O
2348,102,Ad Astra
2349,106,my lucK<br>my faTe
2350,108,ABC!
2351,111,Oscar 2020. Inevitable.
2352,123,Interlude
2353,128,Not inevitable.. !!
2354,133,Lmao
2355,154,I love you
2356,157,😂
2357,184,"Close your mouth, Brad!"
2358,185,ASMR confirmed
2359,208,MESSSSY BABYYYYY!!!
2360,217,Lol
2361,220,omggggg.......
2362,221,Joe. Rogan.
2363,230,liv Mustaine
2364,250,Awefull commercial! 😖
2365,253,mmm. nnz
2366,259,WAT
2367,270,Exacto
2368,271,No.
2369,273,NO
2370,274,Super
2371,291,AHAHAHAHAAHHHHQAHAHAHAHQQQQQQQQQQQQQ
2372,303,Inevitable...? 
2373,306,Max Enforcer - Journey
2374,307,WTF???
2375,311,Ha! GAAAYYYYYY!
2376,312,Terrible
2377,314,great actor . 
2378,322,*too
2379,326,LOL
2380,328,BULLSHIT
2381,340,Max Enforcer.
2382,344,Max Enforcer
2383,367,.... okay......
2384,379,Ghey.
2385,380,"Very sexy!
"
2386,387,yooooooooooooooooooo stop playin
2387,401,haaaaaaaaaaaa....I LOVED IT
2388,402,COMMUNITY CHANNEL &lt;3
2389,406,Too funny!
2390,409,Hahahahahahahahahahahahahahahahaha
2391,412,ZOHAR LIGHT (key)
2392,417,"Inevitably stoopid
"
2393,421,Fish looking FREAK
2394,422,falconfish
2395,424,Fish Club
2396,428,FISH FINGERS PITT!
2397,434,Fishalina
2398,436,Brad pish you oily
2399,438,Brad Fish.
2400,440,Fish Club
2401,441,Fish Pitt
2402,448,Brad Fish
2403,466,Fishy basturt
2404,467,Fishy basturt
2405,479,love it &lt;3
2406,480,lol
2407,494,...it&#39;s sooooo sad :(
2408,502,"stupid
"
2409,514,DEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP
2410,518,He&#39;s so hot omfgg
2411,529,what
2412,534,Same xD
2413,551,....?
2414,562,WHAT ON EARTH DOES ANYTHING HE SAY HAVE TO DO WITH CHANEL???
2415,568,DAFUQ
2416,586,Meh
2417,590,yep
2418,600,WTF MAAN
2419,604,"Vomit.
"
2420,606,Thor...? LOL
2421,608,"CHANEL NO: 5!!!
"
2422,613,brad shi*
2423,640,DOUCHEBAG ALERT!
2424,656,I love Brad Pitt
2425,657,ME TOO!
2426,663,Meow
